,0
0,100000000.0
1,100625939.84316649
2,99397317.41641404
3,100304447.7694
4,100220467.5422191
5,100974931.61698042
6,100691371.95209499
7,100147454.78527515
8,99630308.09840725
9,99676138.77116756
10,100333791.58604464
11,98919253.68568903
12,99198386.17434998
13,96468626.9096735
14,89016888.80223234
15,90205741.18546297
16,91333611.32283701
17,92902954.54703085
18,93209353.3853087
19,93680079.54138343
20,94042634.80897447
21,94860161.83759835
22,94185208.6810768
23,94185208.6810768
24,94185208.6810768
25,94185208.6810768
26,94185208.6810768
27,94185208.6810768
28,94728200.57915273
29,94728200.57915273
30,94465304.33134207
31,93898643.38785163
32,93115760.49453247
33,93221721.15459019
34,89761739.89435951
35,89761739.89435951
36,89761739.89435951
37,89761739.89435951
38,90811940.19924234
39,89713159.85964969
40,87016287.95467666
41,88597122.84633495
42,87762097.32761636
43,87762097.32761636
44,87762097.32761636
45,87762097.32761636
46,87762097.32761636
47,87762097.32761636
48,87762097.32761636
49,88360677.73533882
50,85610662.96597762
51,87614685.6866363
52,89518379.66790947
53,88981563.78837582
54,88981563.78837582
55,88981563.78837582
56,88981563.78837582
57,88981563.78837582
58,88981563.78837582
59,88981563.78837582
60,88981563.78837582
61,88981563.78837582
62,88981563.78837582
63,88981563.78837582
64,88981563.78837582
65,90015733.71853329
66,89502854.5858471
67,89781786.28158985
68,90372688.22170307
69,90820279.84565273
70,90007146.94339126
71,90963947.77895397
72,90788639.46889092
73,89830053.885344
74,89933946.87516618
75,89759208.60874858
76,89759208.60874858
77,89759208.60874858
78,89759208.60874858
79,91233441.30768426
80,91023690.69125046
81,91778792.91041219
82,91761599.50942175
83,91658718.05246277
84,91864541.1940022
85,90986254.46969864
86,90926549.87757939
87,91147138.29600184
88,91881230.58489724
89,91410878.22026548
90,90909591.04732518
91,89192840.73600471
92,89326111.78280427
93,90231985.92761295
94,89923122.83537385
95,90221664.81521899
96,90415962.29193519
97,90415962.29193519
98,90415962.29193519
99,90415962.29193519
100,90415962.29193519
101,90415962.29193519
102,90415962.29193519
103,90415962.29193519
104,90415962.29193519
105,90415962.29193519
106,91765471.34147587
107,90831699.92359881
108,91421820.23521456
109,91550411.0939568
110,91657747.36838913
111,92540829.19507912
112,92467161.60415526
113,92633948.9715847
114,92912422.69342186
115,92350058.69855236
116,92350058.69855236
117,93424468.44352235
118,95418574.68383607
119,97340281.13760121
120,102899723.35687986
121,103284297.43841776
122,105078181.99184611
123,106534001.2221403
124,106534001.2221403
125,108548414.09311901
126,107644674.72915809
127,105963962.9455799
128,101197252.2042508
129,101324299.71802759
130,101324299.71802759
131,101324299.71802759
132,101324299.71802759
133,101324299.71802759
134,101324299.71802759
135,101324299.71802759
136,101381696.65841237
137,103473165.78838311
138,103230383.79721025
139,103958547.60807265
140,105778895.89088738
141,105895784.6422034
142,106080375.08692215
143,106359847.14964496
144,105341372.59801498
145,106133378.13840963
146,104909672.22867055
147,104249351.44430618
148,104295221.88558222
149,105531814.23288076
150,108003642.12976253
151,108389588.26504265
152,107040309.47046283
153,105651162.18005568
154,106178293.79610828
155,106333942.3636371
156,105955163.3866584
157,104578286.9496621
158,105218180.39064683
159,106904560.60275769
160,106649247.07713145
161,107118136.8949627
162,106935814.06124027
163,106313285.74656947
164,105383188.34982254
165,103411563.40322815
166,101641864.45076673
167,102377379.3615521
168,100469957.54725407
169,99858595.10110636
170,100646477.66841653
171,101216573.2652113
172,101737215.32171328
173,101374336.85011788
174,100957920.75372237
175,100957920.75372237
176,100957920.75372237
177,100957920.75372237
178,100957920.75372237
179,100957920.75372237
180,100957920.75372237
181,100957920.75372237
182,100957920.75372237
183,100957920.75372237
184,101250826.50832547
185,103924039.81895307
186,103963793.45819142
187,103376734.90947305
188,103110772.01599303
189,103110772.01599303
190,103110772.01599303
191,103764050.65403001
192,103668078.11041568
193,103277596.87763853
194,102201848.23749547
195,101363829.77986327
196,101463503.16842823
197,101928752.69333763
198,102037545.68719374
199,100534918.45626709
200,100553223.14093865
201,101986008.22549713
202,102184482.01477012
203,103515573.3674376
204,103266949.54359777
205,103266949.54359777
206,103266949.54359777
207,103266949.54359777
208,103266949.54359777
209,103266949.54359777
210,103266949.54359777
211,103266949.54359777
212,103266949.54359777
213,104009227.6437948
214,104461966.81252782
215,105598931.55817237
216,105238097.28712597
217,103985717.16049525
218,104214760.35875447
219,105407717.90894242
220,104895819.04078326
221,104895819.04078326
222,104895819.04078326
223,104895819.04078326
224,104895819.04078326
225,104895819.04078326
226,104895819.04078326
227,104895819.04078326
228,105130959.03726512
229,104318004.44864379
230,105001443.17423633
231,104942617.65952957
232,104942617.65952957
233,104942617.65952957
234,104942617.65952957
235,104942617.65952957
236,104942617.65952957
237,105562054.20734085
238,104962629.48548444
239,106006580.77979523
240,106029139.33843555
241,105459582.5477064
242,106564930.07411078
243,108394351.7791419
