,0
0,100000000.0
1,100000000.0
2,100428149.76130189
3,100558343.34564465
4,100792043.7750961
5,100895462.2535186
6,101001384.45471692
7,100357383.12689906
8,100357383.12689906
9,100357383.12689906
10,100357383.12689906
11,100436928.93595417
12,100825618.88108319
13,102125561.8498904
14,102498759.48575291
15,102177452.44709904
16,102460287.87761152
17,101448737.9892953
18,100441104.37246652
19,100134228.9958167
20,100134228.9958167
21,100134228.9958167
22,100134228.9958167
23,100134228.9958167
24,100134228.9958167
25,100134228.9958167
26,100134228.9958167
27,100134228.9958167
28,100134228.9958167
29,100134228.9958167
30,100991721.79021144
31,101624048.01912047
32,102876959.2618403
33,101718101.33164425
34,100708974.79188518
35,101152267.4577126
36,100558192.87167624
37,100632286.11853302
38,101643142.94262233
39,101087783.4684757
40,101604953.09561859
41,102184598.34625791
42,102788127.70024179
43,102177268.1511824
44,102177268.1511824
45,102177268.1511824
46,102177268.1511824
47,102177268.1511824
48,103122545.01648517
49,102818941.09259205
50,102271401.06799865
51,98801673.2759338
52,98205026.38214755
53,99236897.39804651
54,97846768.73785084
55,99045170.64264001
56,99307345.54223642
57,99128154.0438032
58,98197955.4630559
59,98197955.4630559
60,98197955.4630559
61,98197955.4630559
62,98428453.42264037
63,97571705.95378707
64,96924144.28362459
65,95343633.3112658
66,95343633.3112658
67,95232643.22470605
68,95936849.44869816
69,95936849.44869816
70,95936849.44869816
71,97688707.4748044
72,97346742.18990912
73,96005981.01082185
74,96230835.75215442
75,96197897.4361164
76,96812392.16242963
77,96505613.11656265
78,97929672.3309006
79,98705611.63752913
80,98533672.066753
81,98533672.066753
82,98533672.066753
83,98533672.066753
84,98533672.066753
85,98533672.066753
86,98533672.066753
87,98533672.066753
88,98533672.066753
89,98533672.066753
90,98533672.066753
91,98533672.066753
92,98533672.066753
93,98533672.066753
94,98533672.066753
95,98533672.066753
96,98533672.066753
97,98533672.066753
98,98533672.066753
99,98533672.066753
100,98533672.066753
101,98533672.066753
102,98533672.066753
103,98533672.066753
104,98533672.066753
105,98533672.066753
106,98632556.37565252
107,97813440.46416633
108,97813440.46416633
109,98586278.61268921
110,97236475.48321766
111,97708150.8835365
112,96582779.49774824
113,96582779.49774824
114,96582779.49774824
115,96582779.49774824
116,96582779.49774824
117,96582779.49774824
118,96582779.49774824
119,96582779.49774824
120,96582779.49774824
121,97047120.16133593
122,99445047.51419646
123,99787258.46409284
124,99787258.46409284
125,99787258.46409284
126,99787258.46409284
127,99787258.46409284
128,99787258.46409284
129,99787258.46409284
130,99787258.46409284
131,99787258.46409284
132,99787258.46409284
133,99787258.46409284
134,99787258.46409284
135,99787258.46409284
136,99787258.46409284
137,99787258.46409284
138,99787258.46409284
139,99787258.46409284
140,99787258.46409284
141,99787258.46409284
142,99787258.46409284
143,99787258.46409284
144,99787258.46409284
145,99787258.46409284
146,99787258.46409284
147,99787258.46409284
148,99787258.46409284
149,99787258.46409284
150,99787258.46409284
151,99787258.46409284
152,97677597.24854206
153,98757224.75928292
154,100051313.87046248
155,99347982.29414323
156,99714543.28219679
157,99890467.67013346
158,101774069.99972025
159,101565611.09164375
160,101565611.09164375
161,101565611.09164375
162,101565611.09164375
163,101565611.09164375
164,102580434.25799674
165,100754986.86681652
166,100754986.86681652
167,100864212.73200712
168,99639345.47813216
169,99464476.41778342
170,99140119.50541832
171,100277346.93993385
172,99993053.40643935
173,99993053.40643935
174,99993053.40643935
175,99993053.40643935
176,99993053.40643935
177,99993053.40643935
178,99993053.40643935
179,99993053.40643935
180,99993053.40643935
181,99993053.40643935
182,99993053.40643935
183,99993053.40643935
184,99993053.40643935
185,99993053.40643935
186,99993053.40643935
187,99993053.40643935
188,99059318.0407892
189,99653908.14377484
190,96631884.92189048
191,96631884.92189048
192,96631884.92189048
193,96631884.92189048
194,96631884.92189048
195,96631884.92189048
196,96631884.92189048
197,96631884.92189048
198,97656168.93519452
199,98977050.40935856
200,99108397.02262364
201,101779403.03568849
202,101359390.48690076
203,101027245.7041412
204,101027245.7041412
205,99998472.61111552
206,98603762.02436265
207,99804518.29883367
208,100728760.67895608
209,99869871.64447245
210,101233011.53810135
211,101648059.34881042
212,102573891.45617943
213,100285937.99987839
214,100285937.99987839
215,100285937.99987839
216,100285937.99987839
217,100285937.99987839
218,100285937.99987839
219,100285937.99987839
220,100285937.99987839
221,100285937.99987839
222,100475890.41388746
223,100898250.53102325
224,100286924.59680928
225,98598051.83185647
226,98624783.10157993
227,97818439.63001484
228,98178208.53397115
229,98483424.90758707
230,99690608.74552374
231,98066895.45830022
232,98066895.45830022
233,98066895.45830022
234,98066895.45830022
235,98066895.45830022
236,98066895.45830022
237,98761119.80352677
238,97893958.96242243
239,97638943.38180536
240,97044600.08557476
241,97467071.3769503
