,0
0,100000000.0
1,100000000.0
2,100000000.0
3,100721097.95930293
4,100417305.58876325
5,99625920.9053616
6,99071217.95173116
7,98863978.51443148
8,98567459.37471811
9,98737284.5503873
10,98871855.20109054
11,98499840.5606168
12,99193497.15994628
13,99626587.88286096
14,99810101.97768356
15,100032491.33246858
16,100337744.70134018
17,99734415.9119234
18,100268442.56307383
19,100144702.35652679
20,100585987.37443353
21,101100417.59143625
22,101529824.05768783
23,102169487.24040282
24,102204074.78786938
25,102125311.13281855
26,102653962.10570204
27,101778534.91142853
28,102982716.13483468
29,102982716.13483468
30,103407524.95233034
31,103658373.52604344
32,103345512.08267573
33,103410925.96568403
34,102623511.9113765
35,103039039.45878547
36,103204354.13591193
37,102666994.02602926
38,102294598.95638622
39,102788985.5143606
40,103060430.87922502
41,103005092.89559165
42,102244823.37777057
43,102118127.68405282
44,102889363.08605167
45,102962596.12125632
46,103039897.65841678
47,103903659.69473885
48,102902808.21360879
49,103327489.89041832
50,103670865.09845465
51,103149874.35190985
52,103255718.97310406
53,103919870.13221906
54,103840725.05510987
55,103395510.15749207
56,103025721.47191449
57,102037933.69628316
58,102428160.24715441
59,103947205.37973467
60,104287306.71510345
61,104465653.3125571
62,103918217.3032995
63,104540348.46565211
64,104059248.10937719
65,104126950.52473564
66,103176796.39219558
67,103176796.39219558
68,103176796.39219558
69,103176796.39219558
70,103386528.84486628
71,103420783.51584637
72,101999100.59657742
73,101999100.59657742
74,101999100.59657742
75,101999100.59657742
76,101999100.59657742
77,101999100.59657742
78,101999100.59657742
79,101999100.59657742
80,101999100.59657742
81,101999100.59657742
82,101999100.59657742
83,101999100.59657742
84,101999100.59657742
85,102981014.67066506
86,103205310.95043692
87,103964598.60984927
88,103679986.80278915
89,103202305.1932631
90,103218736.66581339
91,102719280.01542799
92,102260768.45721062
93,102260768.45721062
94,104017514.98772523
95,104092085.00887267
96,104330354.29996268
97,103843205.88981865
98,103843205.88981865
99,103843205.88981865
100,104435250.93341619
101,105721247.10198109
102,106058207.11798061
103,106329754.67408535
104,105706164.86727554
105,105706164.86727554
106,105706164.86727554
107,105706164.86727554
108,105706164.86727554
109,105706164.86727554
110,105706164.86727554
111,105706164.86727554
112,105706164.86727554
113,106360554.45562133
114,107289175.34914552
115,107482942.56834123
116,106876817.95915543
117,107377386.08216718
118,107524370.2894625
119,107641748.83263946
120,107200257.31356815
121,108019717.84599148
122,108198564.3493687
123,108384248.11078463
124,108204896.39129618
125,107881760.1665502
126,107696716.34554183
127,108391186.4120456
128,108534465.70119187
129,106986752.9849602
130,107360680.26942232
131,108822742.01426263
132,109290538.45219223
133,109058711.6192835
134,109483665.7309804
135,109250929.50907141
136,109250929.50907141
137,109250929.50907141
138,109250929.50907141
139,109250929.50907141
140,109250929.50907141
141,109250929.50907141
142,109250929.50907141
143,109250929.50907141
144,109981589.76662177
145,110062614.00962181
146,109851333.90577239
147,109387724.99218279
148,107603313.60081454
149,108569802.69809017
150,109036027.46058457
151,108874683.24159732
152,109611782.51183644
153,109621642.2500161
154,110231403.33703041
155,110342744.59810661
156,110342744.59810661
157,110342744.59810661
158,110342744.59810661
159,110342744.59810661
160,110342744.59810661
161,110342744.59810661
162,110342744.59810661
163,110342744.59810661
164,110342744.59810661
165,110342744.59810661
166,110342744.59810661
167,110342744.59810661
168,110342744.59810661
169,110342744.59810661
170,110342744.59810661
171,110342744.59810661
172,110342744.59810661
173,110342744.59810661
174,110342744.59810661
175,110342744.59810661
176,110797356.63343416
177,110527966.661881
178,110354067.93024424
179,109992642.96840973
180,110059595.46133973
181,110115191.70546891
182,109929870.89170495
183,110236028.7760422
184,111073264.10429908
185,111356676.57437149
186,111531003.22262974
187,111459113.23022112
188,111604703.63151385
189,111207959.09007564
190,110996337.86242229
191,111317374.07852173
192,110934816.61891875
193,111213818.25612362
194,111281330.33232786
195,111529818.22275487
196,111814547.35935491
197,112165735.2389371
198,112470049.79013564
199,111598581.13216037
200,112005993.64157379
201,112090856.11922929
202,111674861.64008018
203,111674861.64008018
204,111674861.64008018
205,111674861.64008018
206,111674861.64008018
207,111674861.64008018
208,111674861.64008018
209,111674861.64008018
210,111674861.64008018
211,111674861.64008018
212,111874173.25093777
213,111336334.68676426
214,111336334.68676426
215,112262546.49905394
216,112919762.54298656
217,110334282.65784524
218,110396923.25343794
219,109357049.86648636
220,109357049.86648636
221,109357049.86648636
222,109357049.86648636
223,109357049.86648636
224,109357049.86648636
225,109357049.86648636
226,109357049.86648636
227,109357049.86648636
228,109357049.86648636
229,109357049.86648636
230,109357049.86648636
231,109357049.86648636
232,109357049.86648636
233,109357049.86648636
234,109357049.86648636
235,109357049.86648636
236,109357049.86648636
237,109357049.86648636
238,109357049.86648636
239,109357049.86648636
240,109357049.86648636
241,109357049.86648636
242,109357049.86648636
243,109357049.86648636
