,0
0,100000000.0
1,100000000.0
2,100000000.0
3,100211738.99436346
4,100004212.18867311
5,99762221.16060342
6,99813123.96199916
7,100818212.12815641
8,101836889.72998041
9,101731291.57978435
10,101736377.75816716
11,102237214.87939398
12,103011323.6567843
13,103011323.6567843
14,103153440.06293736
15,102722793.46547236
16,103645754.9956952
17,103669393.73542476
18,103669393.73542476
19,103669393.73542476
20,103669393.73542476
21,103669393.73542476
22,105039396.88621888
23,104727553.09392141
24,105481901.46740167
25,105774904.61695188
26,105364091.2430632
27,105364091.2430632
28,105364091.2430632
29,105364091.2430632
30,105364091.2430632
31,105364091.2430632
32,105364091.2430632
33,105364091.2430632
34,105397560.59998488
35,106095380.193279
36,107154601.55323303
37,107099794.10639682
38,107673654.79590924
39,107467688.52715899
40,106273095.16742292
41,106273095.16742292
42,106273095.16742292
43,106273095.16742292
44,106273095.16742292
45,106273095.16742292
46,106347606.26483954
47,105160603.8121347
48,105931486.03185605
49,105421936.88652837
50,105421936.88652837
51,105421936.88652837
52,105421936.88652837
53,105421936.88652837
54,105421936.88652837
55,105421936.88652837
56,105421936.88652837
57,105421936.88652837
58,105421936.88652837
59,106034909.73319967
60,106554785.07709828
61,106557043.19495283
62,107040116.36452962
63,106644852.45591229
64,106587360.51800004
65,107025187.6964912
66,106741546.2204533
67,107378087.77014497
68,108904633.34027927
69,109153016.6542036
70,109153016.6542036
71,109153016.6542036
72,109153016.6542036
73,109153016.6542036
74,109153016.6542036
75,109153016.6542036
76,109153016.6542036
77,109153016.6542036
78,109153016.6542036
79,109153016.6542036
80,109153016.6542036
81,109153016.6542036
82,109153016.6542036
83,109153016.6542036
84,109153016.6542036
85,110516932.77274865
86,109857674.04631206
87,109632169.52713571
88,109632169.52713571
89,109632169.52713571
90,110229840.46471393
91,108550158.28160284
92,107162831.13649455
93,107162831.13649455
94,107162831.13649455
95,107162831.13649455
96,107162831.13649455
97,107162831.13649455
98,107162831.13649455
99,107750599.84334487
100,107829739.81054814
101,107829739.81054814
102,107829739.81054814
103,107829739.81054814
104,107829739.81054814
105,107829739.81054814
106,107829739.81054814
107,107525703.07785797
108,108324453.01597537
109,109002410.1079163
110,108418712.32853727
111,107904528.54441474
112,106490482.34543386
113,104915979.5303364
114,106208816.63167222
115,106206588.85381226
116,105973667.85202976
117,106629050.79432549
118,108024748.62857041
119,108070509.6500226
120,108070509.6500226
121,108070509.6500226
122,108070509.6500226
123,108070509.6500226
124,108070509.6500226
125,108070509.6500226
126,108070509.6500226
127,108070509.6500226
128,108070509.6500226
129,108070509.6500226
130,108199967.29045877
131,107208433.99538967
132,107148334.09845789
133,107027092.50088795
134,109305547.64906058
135,109018260.12958716
136,109018260.12958716
137,111370304.03384617
138,111884131.900027
139,111881055.2086005
140,110886348.97160426
141,110886348.97160426
142,110886348.97160426
143,110886348.97160426
144,110886348.97160426
145,110886348.97160426
146,110886348.97160426
147,110886348.97160426
148,110886348.97160426
149,110733572.29370494
150,109825436.42652036
151,110299988.58847344
152,109191797.23804522
153,107832969.9967386
154,108786707.72026883
155,107324809.12720357
156,107324809.12720357
157,107324809.12720357
158,107324809.12720357
159,107324809.12720357
160,107324809.12720357
161,107324809.12720357
162,107572804.48570554
163,109077043.46778598
164,108298000.2770327
165,108298000.2770327
166,108298000.2770327
167,108298000.2770327
168,108298000.2770327
169,108298000.2770327
170,108298000.2770327
171,108298000.2770327
172,108298000.2770327
173,108298000.2770327
174,108298000.2770327
175,108298000.2770327
176,108298000.2770327
177,109971745.35177636
178,109381079.73926277
179,108912939.19362618
180,109089986.15989003
181,109200915.22975002
182,108725107.21287964
183,108725107.21287964
184,107704913.5352726
185,107835182.69603537
186,108848935.5889498
187,108155418.23076709
188,107655071.87841508
189,107994216.49229608
190,107126107.9884211
191,107126107.9884211
192,107126107.9884211
193,107126107.9884211
194,106026110.43975851
195,106854049.3709075
196,106854049.3709075
197,106854049.3709075
198,106854049.3709075
199,106854049.3709075
200,106854049.3709075
201,106322779.5276097
202,105841975.6769337
203,106594337.14293587
204,107565490.08813588
205,107525367.7072153
206,107525367.7072153
207,107525367.7072153
208,107525367.7072153
209,107613711.37557034
210,107950604.17947648
211,108542782.27949168
212,107768879.73476665
213,107768879.73476665
214,107768879.73476665
215,107768879.73476665
216,107768879.73476665
217,107768879.73476665
218,107768879.73476665
219,107768879.73476665
220,107768879.73476665
221,107768879.73476665
222,107768879.73476665
223,107768879.73476665
224,107768879.73476665
225,107768879.73476665
226,107768879.73476665
227,107768879.73476665
228,107768879.73476665
229,107768879.73476665
230,107768879.73476665
231,107768879.73476665
232,107019723.55707952
233,106425531.53587653
234,106000445.24450998
235,106057850.62871657
236,104962649.06606731
237,105931507.10557017
238,105788520.08119728
239,105935053.0182745
240,105935053.0182745
241,105935053.0182745
242,105935053.0182745
243,105935053.0182745
