,0
0,100000000.0
1,100000000.0
2,100528577.91106316
3,100658901.68899027
4,100892835.81887117
5,100996357.71577209
6,101102385.83917162
7,100558298.80883478
8,100558298.80883478
9,100558298.80883478
10,100558298.80883478
11,100738641.8726276
12,101128499.44390811
13,102432347.44659859
14,102806666.16965352
15,102484393.92336904
16,102768078.99264723
17,101753490.40441626
18,100742829.85216795
19,100535568.1888468
20,100535568.1888468
21,100535568.1888468
22,100535568.1888468
23,100535568.1888468
24,100535568.1888468
25,100535568.1888468
26,100535568.1888468
27,100535568.1888468
28,100535568.1888468
29,100535568.1888468
30,101497894.32248978
31,102133389.78312236
32,103392580.64208405
33,102227914.49273221
34,101213730.19054505
35,101659244.64809188
36,101062192.54833215
37,101136657.15202612
38,102152580.41076325
39,101594437.46380943
40,102114199.15548146
41,102696749.59972614
42,103303303.85491969
43,102792174.8404065
44,102792174.8404065
45,102792174.8404065
46,102792174.8404065
47,102792174.8404065
48,103846883.55828553
49,103541147.10339755
50,102989761.12695211
51,99495661.77220963
52,98894823.99716702
53,99933942.93297394
54,98534049.93107705
55,99740869.47808078
56,100004885.90888105
57,99824435.75930947
58,98986690.10164462
59,98986690.10164462
60,98986690.10164462
61,98986690.10164462
62,99318258.48060979
63,98453765.911588
64,97800350.20603816
65,96301853.07746197
66,96301853.07746197
67,96285937.26913553
68,97095027.19652452
69,97095027.19652452
70,97095027.19652452
71,98966902.20003213
72,98620462.51646107
73,97262158.32845087
74,97489955.15133764
75,97456585.85834327
76,98079120.85807353
77,97768327.80313249
78,99211019.92830762
79,99997111.90820278
80,99922845.46275178
81,99922845.46275178
82,99922845.46275178
83,99922845.46275178
84,99922845.46275178
85,99922845.46275178
86,99922845.46275178
87,99922845.46275178
88,99922845.46275178
89,99922845.46275178
90,99922845.46275178
91,99922845.46275178
92,99922845.46275178
93,99922845.46275178
94,99922845.46275178
95,99922845.46275178
96,99922845.46275178
97,99922845.46275178
98,99922845.46275178
99,99922845.46275178
100,99922845.46275178
101,99922845.46275178
102,99922845.46275178
103,99922845.46275178
104,99922845.46275178
105,99922845.46275178
106,100123147.01237641
107,99391043.20398642
108,99391043.20398642
109,100276522.56628498
110,98903577.30577615
111,99383339.49570373
112,98337010.8314488
113,98337010.8314488
114,98337010.8314488
115,98337010.8314488
116,98337010.8314488
117,98337010.8314488
118,98337010.8314488
119,98337010.8314488
120,98337010.8314488
121,98908595.09168907
122,101352517.43795834
123,101803095.48135133
124,101803095.48135133
125,101803095.48135133
126,101803095.48135133
127,101803095.48135133
128,101803095.48135133
129,101803095.48135133
130,101803095.48135133
131,101803095.48135133
132,101803095.48135133
133,101803095.48135133
134,101803095.48135133
135,101803095.48135133
136,101803095.48135133
137,101803095.48135133
138,101803095.48135133
139,101803095.48135133
140,101803095.48135133
141,101803095.48135133
142,101803095.48135133
143,101803095.48135133
144,101803095.48135133
145,101803095.48135133
146,101803095.48135133
147,101803095.48135133
148,101803095.48135133
149,101803095.48135133
150,101803095.48135133
151,101803095.48135133
152,99750467.0841633
153,100853005.96213432
154,102174557.64772943
155,101456300.28648037
156,101830640.26620096
157,102010298.04201137
158,103933873.3291779
159,103824815.41575691
160,103824815.41575691
161,103824815.41575691
162,103824815.41575691
163,103824815.41575691
164,104967074.30960295
165,103202358.35249609
166,103202358.35249609
167,103417551.58691862
168,102161677.2883574
169,101982381.48482378
170,101649813.60164188
171,102815829.51243429
172,102626966.16335458
173,102626966.16335458
174,102626966.16335458
175,102626966.16335458
176,102626966.16335458
177,102626966.16335458
178,102626966.16335458
179,102626966.16335458
180,102626966.16335458
181,102626966.16335458
182,102626966.16335458
183,102626966.16335458
184,102626966.16335458
185,102626966.16335458
186,102626966.16335458
187,102626966.16335458
188,101770303.9495587
189,102381166.3772743
190,99375814.35868791
191,99375814.35868791
192,99375814.35868791
193,99375814.35868791
194,99375814.35868791
195,99375814.35868791
196,99375814.35868791
197,99375814.35868791
198,100529612.8110505
199,101889360.02021165
200,102024571.38800906
201,104774169.32162844
202,104341798.28592426
203,104103984.42970851
204,104103984.42970851
205,103146924.40151073
206,101708301.35360436
207,102946863.43793899
208,103900205.58829261
209,103014274.43358694
210,104420332.78513414
211,104848448.37566629
212,105803430.30582696
213,103546987.62531984
214,103546987.62531984
215,103546987.62531984
216,103546987.62531984
217,103546987.62531984
218,103546987.62531984
219,103546987.62531984
220,103546987.62531984
221,103546987.62531984
222,103846859.93687125
223,104283390.25022748
224,103651554.31023647
225,101906019.80687653
226,101933647.91160367
227,101100251.58928497
228,101472090.75214177
229,101787547.1454195
230,103035232.04196395
231,101458501.62063645
232,101458501.62063645
233,101458501.62063645
234,101458501.62063645
235,101458501.62063645
236,101458501.62063645
237,102278912.18541369
238,101380863.76621409
239,101116764.73384452
240,100501251.40305108
241,100938770.78514616
