,0
0,100000000.0
1,100000000.0
2,100000000.0
3,100620477.48182112
4,100316988.6001631
5,99526394.51085076
6,98972245.70602514
7,98765213.30113037
8,98468990.38433379
9,98638645.90448281
10,98773082.11897159
11,98401439.12149534
12,99094402.75718911
13,99527060.82203893
14,99710391.58609748
15,99932558.7736949
16,100237507.19414605
17,99634781.13079262
18,100168274.28878506
19,100044657.69882797
20,100485501.872561
21,100999418.17326301
22,101428395.66202582
23,102067419.82058226
24,101999870.84223929
25,101819445.11201662
26,102346512.77154052
27,101473707.48783398
28,102674282.18005759
29,102674282.18005759
30,103097818.692175
31,103347915.97265616
32,103035991.55149853
33,103101209.51946992
34,102316153.77575986
35,102730436.8152594
36,102895256.37377213
37,102359505.66117525
38,101988225.91736922
39,102481131.7841462
40,102751764.16824517
41,102696591.92225966
42,101938599.41695951
43,101812283.17773017
44,102581208.72430833
45,102654222.42606056
46,102731292.4445768
47,103592467.50756152
48,102594613.58361441
49,103018023.33583294
50,103360370.13272066
51,102840939.75710401
52,102946467.37291779
53,103608629.39466815
54,103529721.3576182
55,103085839.88173127
56,102717158.71585219
57,101732329.37151451
58,102121387.19113782
59,103635882.77292635
60,103974965.50241804
61,104152777.9505655
62,103606981.51598276
63,104227249.3911548
64,103747589.9338103
65,103815089.57996143
66,102764913.3845252
67,102764913.3845252
68,102764913.3845252
69,102764913.3845252
70,102870937.6450863
71,102905021.48716725
72,101388938.10756446
73,101388938.10756446
74,101388938.10756446
75,101388938.10756446
76,101388938.10756446
77,101388938.10756446
78,101388938.10756446
79,101388938.10756446
80,101388938.10756446
81,101388938.10756446
82,101388938.10756446
83,101388938.10756446
84,101388938.10756446
85,102262715.6187941
86,102485447.41791278
87,103239438.99816339
88,102956812.3763514
89,102482462.62608422
90,102498779.4880804
91,102002806.5792329
92,101445945.6747933
93,101445945.6747933
94,103085608.68600973
95,103159510.62474208
96,103395645.2305928
97,102809948.38449562
98,102809948.38449562
99,102809948.38449562
100,103292809.66985768
101,104564738.03014313
102,104898011.96291879
103,105166588.99776427
104,104445270.9626933
105,104445270.9626933
106,104445270.9626933
107,104445270.9626933
108,104445270.9626933
109,104445270.9626933
110,104445270.9626933
111,104445270.9626933
112,104445270.9626933
113,104986867.9336092
114,105903495.33939706
115,106094759.98215568
116,105496463.7000274
117,105990566.79765968
118,106135652.64869367
119,106251515.20388465
120,105815725.71365698
121,106624602.60542074
122,106801139.2390116
123,106984424.82488474
124,106807389.50023854
125,106488426.70124218
126,106305772.7907058
127,106991273.5153781
128,107132702.29867291
129,105604978.8736697
130,105974076.74676305
131,107417255.41485073
132,107879010.0860265
133,107650177.38376552
134,108069643.05344836
135,107732072.79458046
136,107732072.79458046
137,107732072.79458046
138,107732072.79458046
139,107732072.79458046
140,107732072.79458046
141,107732072.79458046
142,107732072.79458046
143,107732072.79458046
144,108344230.84603299
145,108424048.83471954
146,108215914.17879021
147,107759207.27663672
148,106001361.43970223
149,106953461.86021447
150,107412745.66763185
151,107253803.47244518
152,107979929.12366273
153,107989642.07427277
154,108590325.29873419
155,108591308.94972557
156,108591308.94972557
157,108591308.94972557
158,108591308.94972557
159,108591308.94972557
160,108591308.94972557
161,108591308.94972557
162,108591308.94972557
163,108591308.94972557
164,108591308.94972557
165,108591308.94972557
166,108591308.94972557
167,108591308.94972557
168,108591308.94972557
169,108591308.94972557
170,108591308.94972557
171,108591308.94972557
172,108591308.94972557
173,108591308.94972557
174,108591308.94972557
175,108591308.94972557
176,108929775.2960352
177,108664926.11587493
178,108493958.59158525
179,108138625.74723533
180,108204449.700369
181,108259108.82369387
182,108076911.7459443
183,108377909.08522472
184,109201032.11765097
185,109479667.4354882
186,109651055.6635098
187,109580377.4365462
188,109723513.7908777
189,109333456.7077311
190,109125402.53138086
191,109441027.41580206
192,109064918.27946009
193,109339217.11267594
194,109405591.21684366
195,109649890.63779062
196,109929820.42864917
197,110275088.74525839
198,110574273.82230894
199,109607776.99683727
200,109898023.66161597
201,109981289.01442568
202,109463550.49156477
203,109463550.49156477
204,109463550.49156477
205,109463550.49156477
206,109463550.49156477
207,109463550.49156477
208,109463550.49156477
209,109463550.49156477
210,109463550.49156477
211,109463550.49156477
212,109549366.10069889
213,108913681.4150198
214,108913681.4150198
215,109710029.04029655
216,110352301.93997824
217,107825608.20170332
218,107886824.53587613
219,106763724.19182356
220,106763724.19182356
221,106763724.19182356
222,106763724.19182356
223,106763724.19182356
224,106763724.19182356
225,106763724.19182356
226,106763724.19182356
227,106763724.19182356
228,106763724.19182356
229,106763724.19182356
230,106763724.19182356
231,106763724.19182356
232,106763724.19182356
233,106763724.19182356
234,106763724.19182356
235,106763724.19182356
236,106763724.19182356
237,106763724.19182356
238,106763724.19182356
239,106763724.19182356
240,106763724.19182356
241,106763724.19182356
242,106763724.19182356
243,106763724.19182356
