,0
0,100000000.0
1,100000000.0
2,100000000.0
3,99736906.12424108
4,100126319.8334259
5,99399713.30613773
6,99935002.78545089
7,98763439.64921476
8,97818863.12038672
9,98385846.2749406
10,99170573.7845118
11,98844586.45852816
12,98758005.97152427
13,97855309.8746297
14,97898009.80294287
15,95368855.07432464
16,95996858.7626972
17,94290625.63085192
18,93379242.87233251
19,95272173.9471967
20,95912433.967865
21,95912433.967865
22,95912433.967865
23,95912433.967865
24,95912433.967865
25,95912433.967865
26,96155400.52959904
27,96216572.89294103
28,96846965.34730183
29,96842942.4924401
30,96842942.4924401
31,97700695.62166533
32,96043294.89517938
33,96043294.89517938
34,96377074.67408904
35,97115518.83664976
36,96986273.08433297
37,96900562.97773208
38,95969069.95956464
39,93887102.96560973
40,91679002.29426834
41,90645122.56761485
42,90645122.56761485
43,90645122.56761485
44,90645122.56761485
45,90645122.56761485
46,92483924.05043745
47,93777073.0289603
48,94827942.15670645
49,94904167.42355628
50,95084316.0835333
51,95410142.42030011
52,94804374.24807957
53,93695267.88473383
54,93761269.69617063
55,93453154.29271848
56,93453154.29271848
57,93340246.04583625
58,94216008.21484755
59,94216008.21484755
60,94236371.30614468
61,92895162.5402439
62,92895162.5402439
63,92895162.5402439
64,92895162.5402439
65,92895162.5402439
66,93533309.86951078
67,93115860.17231402
68,92660007.09795578
69,92616648.16570756
70,91370397.10357742
71,89304603.3584285
72,89304603.3584285
73,89304603.3584285
74,89304603.3584285
75,89304603.3584285
76,89304603.3584285
77,91128994.18062083
78,91747961.81392576
79,89768161.40597627
80,89768161.40597627
81,89768161.40597627
82,89768161.40597627
83,89768161.40597627
84,89768161.40597627
85,89768161.40597627
86,90269985.12565483
87,90044734.45734444
88,90365349.8107124
89,91812685.36453782
90,91821147.18220043
91,91821147.18220043
92,91821147.18220043
93,91821147.18220043
94,91821147.18220043
95,91821147.18220043
96,91821147.18220043
97,91821147.18220043
98,92549635.77880423
99,93734619.76022111
100,93890775.97202705
101,94528825.10966037
102,93809413.47662582
103,93809413.47662582
104,93809413.47662582
105,93809413.47662582
106,93809413.47662582
107,93809413.47662582
108,95282357.87579915
109,95243417.99611363
110,94993157.09174746
111,93857939.66236153
112,95378967.84657186
113,96229247.6259122
114,97074928.16162466
115,97937468.76033041
116,96567388.26908028
117,97633125.80690782
118,97317734.3269437
119,97828776.07956454
120,97788514.74324639
121,96390198.1710351
122,96650131.56340578
123,96411114.53134422
124,95190381.62143609
125,95190381.62143609
126,95190381.62143609
127,95190381.62143609
128,95190381.62143609
129,96456076.14874199
130,96495151.69255584
131,97239381.91069147
132,96276525.79037859
133,96216873.79491635
134,96216873.79491635
135,96904321.08663204
136,96854639.46032584
137,97056301.9802458
138,96188873.73533651
139,96387573.63015628
140,94208710.70453595
141,94208710.70453595
142,94208710.70453595
143,94208710.70453595
144,94208710.70453595
145,94208710.70453595
146,94208710.70453595
147,94208710.70453595
148,94208710.70453595
149,94208710.70453595
150,94208710.70453595
151,94208710.70453595
152,94208710.70453595
153,94208710.70453595
154,95023029.15707383
155,94977488.87515227
156,93208520.41319981
157,94108507.00954464
158,93817868.46068445
159,93948465.19887808
160,93556892.40877639
161,92829752.47542782
162,92332340.34783337
163,92375778.85978909
164,92765220.8899944
165,94027291.71907218
166,94109846.34433666
167,93799419.26887411
168,94566724.75101782
169,94617254.19998927
170,93856114.87607633
171,93856114.87607633
172,93856114.87607633
173,93856114.87607633
174,93693184.33952443
175,93536297.15817192
176,93288207.52501714
177,92671866.31284918
178,92671866.31284918
179,91557311.37815264
180,92836672.269957
181,91372493.93354502
182,91256601.9452083
183,90752065.80490161
184,90752065.80490161
185,90752065.80490161
186,92239501.66475083
187,91960561.1384383
188,93656591.122605
189,94051569.3713035
190,94051569.3713035
191,94051569.3713035
192,94051569.3713035
193,94051569.3713035
194,94051569.3713035
195,94051569.3713035
196,94051569.3713035
197,94051569.3713035
198,94051569.3713035
199,94051569.3713035
200,94051569.3713035
201,95408773.89365292
202,95232014.61411859
203,97577047.2523256
204,97800132.51383615
205,97376745.2475884
206,96857998.77133107
207,96475551.4604903
208,98101227.39233221
209,98101227.39233221
210,97977578.17743376
211,99587865.08381493
212,99139908.76019318
213,99139908.76019318
214,99139908.76019318
215,99139908.76019318
216,99291301.07476772
217,99547319.24281986
218,99303097.961992
219,99701157.72392786
220,98957192.0134659
221,98957192.0134659
222,98957192.0134659
223,98957192.0134659
224,98957192.0134659
225,99887044.2324489
226,99909405.04657412
227,99507781.18897581
228,99437200.01003672
229,99735768.19341144
230,99735768.19341144
231,98867817.17670223
232,98867817.17670223
233,98867817.17670223
234,98867817.17670223
235,98867817.17670223
236,98867817.17670223
237,98867817.17670223
238,98549190.65793619
239,98100215.90503223
240,97825134.0790946
241,97825134.0790946
242,98391565.29925443
243,98131945.03039104
244,98131945.03039104
245,98131945.03039104
