,0
422,132728237.7238648
423,132293534.23577923
424,132374061.27537541
425,132440929.59881592
426,132218035.1873476
427,132586266.25680883
428,133593250.15657715
429,133934124.20324536
430,134143795.39385568
431,134057329.78201789
432,134232438.48218206
433,133755254.40732819
434,133500727.20105295
435,133886853.16820218
436,133426732.59092252
437,133762301.51305489
438,133843501.59083845
439,134142370.13651769
440,134484827.8024503
441,134907218.65075496
442,135273232.65324593
443,134090849.57794985
444,134445928.59637082
445,134547792.9184525
446,133914407.21999376
447,133914407.21999376
448,133914407.21999376
449,133914407.21999376
450,133914407.21999376
451,133914407.21999376
452,133914407.21999376
453,133914407.21999376
454,133914407.21999376
455,133914407.21999376
456,134019391.44876954
457,133241713.9709309
458,133241713.9709309
459,134215941.64490175
460,135001678.94510898
461,131910598.0084128
462,131985488.22589724
463,130611521.12774467
464,130611521.12774467
465,130611521.12774467
466,130611521.12774467
467,130611521.12774467
468,130611521.12774467
469,130611521.12774467
470,130611521.12774467
471,130611521.12774467
472,130611521.12774467
473,130611521.12774467
474,130611521.12774467
475,130611521.12774467
476,130611521.12774467
477,130611521.12774467
478,130611521.12774467
479,130611521.12774467
480,130611521.12774467
481,130611521.12774467
482,130611521.12774467
483,130611521.12774467
484,130611521.12774467
485,130611521.12774467
486,130611521.12774467
487,130611521.12774467
488,130611521.12774467
489,130611521.12774467
490,131170734.04368587
491,131340781.86460668
492,131646021.55039531
493,131781097.9981901
494,131919444.59638722
495,131078304.66604145
496,131078304.66604145
497,131078304.66604145
498,131078304.66604145
499,131182200.65724167
500,131689874.50704531
501,133387749.79239756
502,133875188.90141039
503,133455524.89073405
504,133824940.5488146
505,132503739.85271877
506,131187654.2583842
507,130786839.66097535
508,130786839.66097535
509,130786839.66097535
510,130786839.66097535
511,130786839.66097535
512,130786839.66097535
513,130786839.66097535
514,130786839.66097535
515,130786839.66097535
516,130786839.66097535
517,130786839.66097535
518,131906824.04329515
519,132732714.94936295
520,134369161.38185984
521,132855559.41152126
522,131537523.88783817
523,132116515.1817231
524,131340585.32826765
525,131437359.64504023
526,132757655.11940688
527,132032291.66249692
528,132707774.77931896
529,133464858.25832371
530,134253137.1280145
531,133455284.17903394
532,133455284.17903394
533,133455284.17903394
534,133455284.17903394
535,133455284.17903394
536,134689924.67167452
537,134293382.9684742
538,133578232.61356953
539,129046368.36536154
540,128267078.7816259
541,129614821.21156785
542,127799153.02285354
543,129364403.9799225
544,129706834.60430053
545,129472789.8624653
546,128257843.34664255
547,128257843.34664255
548,128257843.34664255
549,128257843.34664255
550,128558900.23782423
551,127439889.33653152
552,126594099.18889208
553,124529769.76630335
554,124529769.76630335
555,124384803.92594664
556,125304578.386979
557,125304578.386979
558,125304578.386979
559,127592706.80287485
560,127146060.7425443
561,125394872.1718481
562,125688558.36983046
563,125645537.13421932
564,126448138.04350683
565,126047449.26519875
566,127907434.66680537
567,128920900.79822096
568,128696327.90940975
569,128696327.90940975
570,128696327.90940975
571,128696327.90940975
572,128696327.90940975
573,128696327.90940975
574,128696327.90940975
575,128696327.90940975
576,128696327.90940975
577,128696327.90940975
578,128696327.90940975
579,128696327.90940975
580,128696327.90940975
581,128696327.90940975
582,128696327.90940975
583,128696327.90940975
584,128696327.90940975
585,128696327.90940975
586,128696327.90940975
587,128696327.90940975
588,128696327.90940975
589,128696327.90940975
590,128696327.90940975
591,128696327.90940975
592,128696327.90940975
593,128696327.90940975
594,128825482.20942007
595,127755622.45762855
596,127755622.45762855
597,128765038.11926979
598,127002039.71963711
599,127618102.13477893
600,126148237.4494645
601,126148237.4494645
602,126148237.4494645
603,126148237.4494645
604,126148237.4494645
605,126148237.4494645
606,126148237.4494645
607,126148237.4494645
608,126148237.4494645
609,126754719.85339102
610,129886689.24450044
611,130333656.17162581
612,130333656.17162581
613,130333656.17162581
614,130333656.17162581
615,130333656.17162581
616,130333656.17162581
617,130333656.17162581
618,130333656.17162581
619,130333656.17162581
620,130333656.17162581
621,130333656.17162581
622,130333656.17162581
623,130333656.17162581
624,130333656.17162581
625,130333656.17162581
626,130333656.17162581
627,130333656.17162581
628,130333656.17162581
629,130333656.17162581
630,130333656.17162581
631,130333656.17162581
632,130333656.17162581
633,130333656.17162581
634,130333656.17162581
635,130333656.17162581
636,130333656.17162581
637,130333656.17162581
638,130333656.17162581
639,130333656.17162581
640,127578195.56735286
641,128988313.4816451
642,130678542.95450523
643,129759910.88410294
644,130238681.7664606
645,130468459.28557932
646,132928660.94025026
647,132656389.58948529
648,132656389.58948529
649,132656389.58948529
650,132656389.58948529
651,132656389.58948529
652,133981865.56381565
653,131597620.95880844
654,131597620.95880844
655,131740282.5227988
656,130140464.7707171
657,129912065.63101383
658,129488418.13389076
659,130973768.18479352
660,130602448.07622857
661,130602448.07622857
662,130602448.07622857
663,130602448.07622857
664,130602448.07622857
665,130602448.07622857
666,130602448.07622857
667,130602448.07622857
668,130602448.07622857
669,130602448.07622857
670,130602448.07622857
671,130602448.07622857
672,130602448.07622857
673,130602448.07622857
674,130602448.07622857
675,130602448.07622857
676,129382882.11184518
677,130159485.28982975
678,126212374.79089291
679,126212374.79089291
680,126212374.79089291
681,126212374.79089291
682,126212374.79089291
683,126212374.79089291
684,126212374.79089291
685,126212374.79089291
686,127550207.72133763
687,129275431.10703786
688,129446984.91657315
689,132935626.49965066
690,132387041.72075161
691,131953222.36764291
692,131953222.36764291
693,130609526.18188912
694,128787873.46920149
695,130356199.50432496
696,131563366.53591008
697,130441558.50317161
698,132221976.25333947
699,132764076.51231398
700,133973319.91083771
701,130984989.09886812
702,130984989.09886812
703,130984989.09886812
704,130984989.09886812
705,130984989.09886812
706,130984989.09886812
707,130984989.09886812
708,130984989.09886812
709,130984989.09886812
710,131233088.8362242
711,131784739.80985217
712,130986277.70812693
713,128780415.29990987
714,128815329.41791242
715,127762151.944187
716,128232051.58218898
717,128630699.33049966
718,130207420.50403702
719,128086663.88084108
720,128086663.88084108
721,128086663.88084108
722,128086663.88084108
723,128086663.88084108
724,128086663.88084108
725,128993400.85818058
726,127860788.8929901
727,127527709.16403337
728,126751428.34410581
729,127303224.52409942
730,127303224.52409944
731,127303224.52409944
732,127303224.52409944
733,127303224.52409944
734,127303224.52409944
735,127303224.52409944
736,127303224.52409944
737,127303224.52409944
738,127303224.52409944
739,127303224.52409944
740,127303224.52409944
741,127303224.52409944
742,127303224.52409944
743,127303224.52409944
744,127303224.52409944
745,127303224.52409944
746,127303224.52409944
747,127303224.52409944
748,127303224.52409944
749,127335719.8915209
750,128994062.911038
751,130751128.37900296
752,131637832.14705823
753,134060547.44471347
754,133993129.63931574
755,132022558.77073364
756,132022558.77073364
757,132022558.77073364
758,132022558.77073364
759,131501816.09263575
760,134007077.99478787
761,141512455.57454336
762,140427266.61379984
763,140427266.61379984
764,140427266.61379984
765,140427266.61379984
766,140427266.61379984
767,140427266.61379984
768,140427266.61379984
769,140427266.61379984
770,140427266.61379984
771,140427266.61379984
772,140427266.61379984
773,140427266.61379984
774,140427266.61379984
775,140427266.61379984
776,140427266.61379984
777,140427266.61379984
778,140427266.61379984
779,140427266.61379984
780,140427266.61379984
781,140427266.61379984
782,140427266.61379984
783,140427266.61379984
784,140427266.61379984
785,144498363.7866594
786,148219943.81735393
787,148373517.59928384
788,148373517.59928384
789,148373517.59928384
