,收盘价(元)
1369,3290.1180512103674
1370,3282.2412484802862
1371,3283.2174362263454
1372,3217.5327329885363
1373,3253.292586624743
1374,3234.8746737601286
1375,3199.1979893036637
1376,3245.6815332265637
1377,3280.5350201564947
1378,3304.72287654137
1379,3268.5807807154415
1380,3287.709131994213
1381,3293.304616258652
1382,3308.042642958332
1383,3329.661589134823
1384,3357.6103539607443
1385,3343.321123463307
1386,3380.7751640942515
1387,3431.8596158392256
1388,3430.552711590557
1389,3447.3014535549014
1390,3456.617801840511
1391,3468.0635984958712
1392,3418.8054149906798
1393,3412.8516778509893
1394,3366.991016011609
1395,3373.4075508989526
1396,3386.964220540484
1397,3399.780955178858
1398,3372.56839161065
1399,3344.344449745583
1400,3362.441633876648
1401,3300.905775231408
1402,3330.6566322953686
1403,3353.0589182657895
1404,3352.6314977562083
1405,3310.839218295101
1406,3324.6784391230267
1407,3321.4274669658516
1408,3334.576504948648
1409,3330.629655984543
1410,3353.979939922929
1411,3348.237066057129
1412,3355.5012545036584
1413,3344.1324663480596
1414,3369.577008105395
1415,3358.165841939019
1416,3325.185201723271
1417,3284.2179866614197
1418,3311.21249949576
1419,3308.5460451876775
1420,3272.2809224494035
1421,3265.661458497236
1422,3292.1046838169245
1423,3259.156247155622
1424,3265.749201515145
1425,3273.5629972908764
1426,3259.9906459184854
1427,3297.630720416125
1428,3303.524810972364
1429,3298.113120327354
1430,3287.3637605407403
1431,3301.9062323228454
1432,3286.3592896729506
1433,3323.381989361599
1434,3343.643439038669
1435,3350.1865478965287
1436,3353.5591468115085
1437,3345.602815303493
1438,3326.8506388780984
1439,3325.550735402136
1440,3326.6618980459575
1441,3338.7947972064558
1442,3335.948283024388
1443,3367.3083843742597
1444,3350.3888235559007
1445,3355.7860459373196
1446,3395.437769135984
1447,3428.550210565868
1448,3422.302440972546
1449,3436.0557856552837
1450,3417.800850779254
1451,3404.8307525468103
1452,3430.393560691052
1453,3390.5804463456157
1454,3354.398679474356
1455,3383.8235805611475
1456,3381.4831755738705
1457,3400.8251904356152
1458,3377.222691992558
1459,3375.281704424041
1460,3388.478067630327
1461,3357.570776259049
1462,3378.282235605631
1463,3397.498703276856
1464,3397.498703276856
1465,3362.7478331606876
1466,3354.239048079623
1467,3348.1251330445693
1468,3361.1975841315284
1469,3336.8057148588114
1470,3364.8579826778723
1471,3325.4109074660114
1472,3293.6065768042035
1473,3312.6971630899748
1474,3339.1193029930123
1475,3328.1431582437817
1476,3325.2279530131914
1477,3294.8337559560414
1478,3296.2714823846163
1479,3211.113667396718
1480,3232.2588434118547
1481,3174.809180991523
1482,3144.1225000008512
1483,3207.858368919475
1484,3229.416221338416
1485,3254.967176285644
1486,3260.5430780218126
1487,3239.0681911446154
1488,3207.204746365127
1489,3223.298751973502
1490,3241.7644309487987
1491,3243.82678408286
1492,3265.079712413768
1493,3264.9440866690907
1494,3233.641384192596
1495,3263.573050692898
1496,3208.2095928306912
1497,3228.2725689383
1498,3238.468164143164
1499,3263.281408574344
1500,3258.9384851597865
1501,3256.0584490878164
1502,3224.7583655912185
1503,3154.799987506803
1504,3080.603258133726
1505,3045.86277040215
1506,3082.9997182746747
1507,3095.7714543484353
1508,3015.131286148237
1509,2865.8797373457596
1510,2965.7237627122836
1511,3007.191755054832
1512,3040.8904499972937
1513,3043.334800056363
1514,3049.111708499642
1515,3059.5601287995837
1516,3040.1346872269546
1517,3004.568472547785
1518,3006.684982444721
1519,2996.8045066424897
1520,3055.410355152446
1521,3041.9478631307948
1522,3070.488851305676
1523,3070.488851305676
1524,3071.152482104631
1525,3027.442642970066
1526,3041.617965198742
1527,2962.3710943038623
1528,3005.587629867787
1529,2980.796085555756
1530,3017.1033780108405
1531,3003.637705799314
1532,2988.9332560964044
1533,2987.5346272962947
1534,2947.3343147589953
1535,2880.6980191392017
1536,2887.349853938144
1537,2739.1834046280806
1538,2699.8181725380073
1539,2767.0289601052546
1540,2783.119598453762
1541,2850.0697039862393
1542,2869.427987431505
1543,2807.509503491556
1544,2809.923080536833
1545,2839.5767610280454
1546,2860.957458163939
1547,2857.488525755081
1548,2884.885393854864
1549,2875.030827246616
1550,2893.6889077093615
1551,2886.468286597742
1552,2896.7459119943865
1553,2943.1416085485425
1554,2943.4128600378967
1555,2872.3916437901935
1556,2906.5664318639706
1557,2921.1988596197066
1558,2927.8693078829183
1559,2945.4738101470125
1560,2980.42447101534
1561,2976.4300589971044
1562,2988.8715229988275
1563,3027.14033786193
1564,3032.1833707240116
1565,3052.7890368803223
1566,3029.5557856071337
1567,3072.469454852945
1568,3045.0796018778865
1569,3076.2786675784487
1570,3091.7119419727546
1571,3072.9842714727406
1572,3102.3553827400424
1573,3101.087515864801
1574,3092.939121124593
1575,3055.9768966252113
1576,3105.5009646665912
1577,3133.185733485075
1578,3160.7207527744367
1579,3188.804728957254
1580,3144.195457297988
1581,3178.8954443761536
1582,3168.626424199171
1583,3185.265738836145
1584,3183.9548458625923
1585,3138.4262187244076
1586,3146.8895457972562
1587,3139.10724703268
1588,3099.360672762573
1589,3069.319570316565
1590,3071.9622145678522
1591,3069.5791299313787
1592,3019.3666443170164
1593,3066.1738013200243
1594,3067.415946071275
1595,3091.073752692801
1596,3060.4662023090245
1597,3058.569967328444
1598,3040.250296482417
1599,3065.5492681495343
1600,3063.977599606216
1601,3070.3571540308444
1602,3042.9162309477897
1603,3049.2020633060965
1604,2980.274160276239
1605,2959.142453300574
1606,2982.8676051194566
1607,3018.3993053849804
1608,3027.6658174713075
1609,3037.4852149209355
1610,3021.1990884301003
1611,3069.505611424264
1612,3065.0367899046473
1613,3064.28785518904
1614,3065.9693338180487
1615,3079.664073235585
1616,3065.6504730155625
1617,3047.4435118401125
1618,3065.884778181367
1619,3064.4154369240327
1620,3007.3402886290028
1621,3036.3780411693874
1622,3027.000690112411
1623,3031.214348162042
1624,3018.5803891378737
1625,2995.11947368362
1626,2979.070645478472
1627,2980.4721738634676
1628,2993.037384665334
1629,3033.7576582472275
1630,3036.4212543376916
1631,3026.4054333957724
1632,3051.162276224166
1633,3052.7925912101828
1634,3028.2346973189815
1635,2993.043838580081
1636,2924.275973928942
1637,2914.1781227952424
1638,2920.5421504104797
1639,2915.6517666624077
1640,2907.918480235908
1641,2888.706298454909
1642,2888.706298454909
1643,2853.9641270933994
1644,2893.843521058294
1645,2848.2031195994955
1646,2844.590610971272
1647,2828.8635431534963
1648,2781.8667907129293
1649,2787.148899025628
1650,2829.9064583625664
1651,2821.3485674084286
1652,2873.382740611297
1653,2885.500667060717
1654,2881.7733909919975
1655,2847.5585699397916
1656,2838.834280227185
1657,2842.4622221298027
1658,2785.056334087753
1659,2783.8661947944606
1660,2805.585582152062
1661,2790.0581180164527
1662,2727.4109964551
1663,2706.4191242989464
1664,2777.2406433294873
1665,2809.2019257151355
1666,2803.99745144939
1667,2872.269300014995
1668,2878.8360179672777
1669,2866.373227986392
1670,2851.1034527656693
1671,2839.8457676774883
1672,2887.6990200794407
1673,2887.6990200794407
1674,2884.059292767285
1675,2931.4595551820157
1676,2918.273552609513
1677,2914.02173228138
1678,2897.006313424167
1679,2885.5961662919694
1680,2889.242347518871
1681,2896.6921293714972
1682,2889.585620955399
1683,2901.168620760813
1684,2879.5202264654254
1685,2946.11648910679
1686,2947.601357173515
1687,2960.8232771846083
1688,2952.0993616119868
1689,3004.1704811384047
1690,3004.842997762011
1691,2992.763888336068
1692,2990.6411115943783
1693,2999.6207518469637
1694,2999.6207518469637
1695,2973.5165373964487
1696,2970.9759398261567
1697,2971.1628227488222
1698,2963.7946034129955
1699,2963.0554898720025
1700,2906.2399011917855
1701,2875.046821730988
1702,2870.037648537578
1703,2856.962204330737
1704,2848.951025430143
1705,2867.373865377121
1706,2895.4392280956686
1707,2887.799196060509
1708,2874.9866787283486
1709,2889.537263362297
1710,2889.537263362297
1711,2918.862466630361
1712,2921.101464651475
1713,2938.167545506535
1714,2932.082943728132
1715,2924.987864926854
1716,2926.48031441967
1717,2955.949091828492
1718,2985.8163059797407
1719,2982.72021104231
1720,2982.869335729747
1721,2997.5536770049375
1722,3020.250232410965
1723,3020.250232410965
1724,3024.417027802735
1725,3011.7906442178173
1726,3038.8515019682686
1727,3039.544580230227
1728,3018.947796632787
1729,2996.090552900408
1730,3004.7828940176196
1731,2989.992814828198
1732,3025.401879801775
1733,3016.4199851661533
1734,3038.14713759473
1735,3046.5863737833884
1736,3034.7539033917615
1737,3005.6483167539545
1738,2982.5162284518647
1739,3043.862720528105
1740,3058.8355977214815
1741,3044.611489275074
1742,3041.2157573261
1743,3022.420403653262
1744,3013.9786697185978
1745,3033.9337176108584
1746,3064.223513382585
1747,3062.6562240187172
1748,3079.066507783678
1749,3073.176637684589
1750,3039.01570564085
1751,3037.303454499553
1752,3030.6851676579836
1753,2988.1151573958737
1754,3023.84115858481
1755,3002.20956806822
1756,3018.8635208323803
1757,2985.168372164103
1758,3007.0512174270193
1759,2992.58677030942
1760,3011.773345014002
1761,3021.1139899832965
1762,3040.4498743935383
1763,3021.027216436885
1764,3007.8385624734065
1765,3002.2684963721267
1766,2997.3477517231545
1767,3016.9520050653155
1768,3027.693885543671
1769,3049.4666449641254
1770,3064.4177825163433
1771,3064.482723912485
1772,3078.3754647221685
1773,3067.008037633113
1774,3065.3546222866116
1775,3077.946129936564
1776,3069.7888615191882
1777,3088.0952120296247
1778,3131.9972609855336
1779,3139.1405370338057
1780,3117.675740444913
1781,3114.8104557402094
1782,3053.963975410617
1783,3030.055458137275
1784,3020.3037951864158
1785,3019.59045742908
1786,3039.742457219326
1787,3074.331798957557
1788,3099.479568286051
1789,3084.718906994027
1790,3140.687659411408
1791,3106.1513253939593
1792,3070.5167232070003
1793,3061.6364035756
1794,3027.2329126419972
1795,3062.7330990902183
1796,3044.463197169639
1797,3038.2138366639865
1798,3050.321336643548
1799,3037.575246268592
1800,3049.5347316700518
1801,3003.065924911646
1802,2964.685189755355
1803,2961.4576393707484
1804,2971.8587162830263
1805,2980.133286253548
1806,2982.691070672246
1807,2964.514047899426
1808,2964.578896786456
1809,2988.1077566669687
1810,2990.302442823763
1811,2955.9810074718953
1812,2958.2181553107825
1813,2972.8593873401014
1814,2989.3445109761146
1815,2986.9652691422502
1816,2991.442525111587
1817,2987.108750773897
1818,3009.2983562499285
1819,3028.1322862221846
1820,3011.91691915476
1821,2997.632679785999
1822,2958.3498882852928
1823,2914.609545255959
1824,2950.5250976139764
1825,2950.4632090185073
1826,2943.992566718594
1827,2962.199377425258
1828,3000.972443722628
1829,3002.243703930295
1830,2981.519535286576
1831,2965.448759960134
1832,2957.154763076237
1833,2963.710513758559
1834,2980.057613800493
1835,2956.714882251943
1836,2994.0388858297038
1837,2995.1686070970604
1838,2969.200004423885
1839,2958.2749559051285
1840,2959.2145709487368
1841,2932.096635076606
1842,2930.452933186793
1843,2927.1370366008823
1844,2989.4516365270156
1845,2981.5944676667395
1846,2975.713663460559
1847,3030.5297523509776
1848,3044.511671943967
1849,3044.427951198229
1850,3017.3607103190975
1851,3034.7267982221465
1852,3041.777472649994
1853,3023.9666009397506
1854,3016.370215264267
1855,3001.445812845218
1856,3010.7642556277974
1857,2950.3449823742494
1858,2940.33475645727
1859,2938.252006325164
1860,2914.1551405011887
1861,2926.7471106966973
1862,2897.341887047347
1863,2861.2861833856905
1864,2886.5930683856427
1865,2847.8024253571225
1866,2851.3564403955534
1867,2834.5482749428343
1868,2866.5209039584597
1869,2900.9809179590748
1870,2902.13802192338
1871,2886.1699317104963
1872,2898.538677420406
1873,2939.0702494147295
1874,2918.0790069666496
1875,2921.508874777698
1876,2888.4603647975
1877,2883.249141539004
1878,2907.356923438115
1879,2902.0656797983333
1880,2889.1214349069437
1881,2892.344637363319
1882,2884.1967123661852
1883,2891.7718209460677
1884,2890.8696720925414
1885,2875.708538857642
1886,2853.6294817696303
1887,2897.7846356540917
1888,2882.2204402212014
1889,2869.8848127731417
1890,2874.550047256667
1891,2877.47305764683
1892,2864.9353902996622
1893,2864.9353902996622
1894,2844.8735868929466
1895,2848.314463288241
1896,2875.0913180669604
1897,2856.7730338811643
1898,2843.557089729848
1899,2852.515117014751
1900,2829.5852536299917
1901,2780.2627258057964
1902,2759.600908303103
1903,2719.1122605364285
1904,2719.1122605364285
1905,2740.3453218014815
1906,2751.3259682961366
1907,2764.4490332996943
1908,2791.725344770394
1909,2795.212198194011
1910,2792.637854644387
1911,2796.6212044684225
1912,2783.9745613881278
1913,2803.764017971138
1914,2829.308373859831
1915,2828.2530299179703
1916,2823.722766227851
1917,2824.5614538310165
1918,2811.324047565876
1919,2818.3205116544937
1920,2827.1434756368794
1921,2842.652165602982
1922,2822.38425189626
1923,2825.566380307212
1924,2838.474731663412
1925,2838.117368966409
1926,2815.617487931033
1927,2832.4959603083507
1928,2813.1758949561436
1929,2804.5989127007397
1930,2810.939764717481
1931,2795.3361604031707
1932,2802.7232904688644
1933,2804.5393368330538
1934,2796.4706921443158
1935,2749.6445226889077
1936,2746.533903821001
1937,2744.010902828156
1938,2747.113010857822
1939,2767.35317183115
1940,2778.4536176249558
1941,2746.374048076652
1942,2737.3312824457857
1943,2722.1331455663612
1944,2711.2603646954976
1945,2712.728669310261
1946,2684.7158002952856
1947,2700.077215756178
1948,2696.4326342977715
1949,2700.167597157931
1950,2681.7269234178675
1951,2696.283324592112
1952,2733.369949790243
1953,2752.085745627352
1954,2752.085745627352
1955,2728.6433314808173
1956,2728.6433314808173
1957,2689.8490904386636
1958,2695.171335314934
1959,2680.6868627449876
1960,2689.0221648292777
1961,2684.6688118380157
1962,2688.6873703446395
1963,2688.6873703446395
1964,2695.8581577231807
1965,2639.618087219971
1966,2650.95368445207
1967,2638.373646618891
1968,2567.6332674126274
1969,2581.2676190958714
1970,2627.6540749646756
1971,2707.148482245337
1972,2710.9808264573603
1973,2685.953494847934
1974,2636.740941295504
1975,2597.636498351891
1976,2581.0477763068493
1977,2543.238263282812
1978,2517.185961246431
1979,2598.510093977082
1980,2635.966833847718
1981,2669.6955616773917
1982,2711.280129373093
1983,2711.280129373093
1984,2722.6320285069205
1985,2748.925039766536
1986,2783.766581985049
1987,2799.1585581357813
1988,2773.206955275219
1989,2809.032573435779
1990,2755.34966581454
1991,2808.7442626594975
1992,2819.782233742899
1993,2831.2262619099224
1994,2839.1327774018946
1995,2831.8088453008313
1996,2820.1370562782317
1997,2837.4803234889855
1998,2858.3804793494155
1999,2846.717260469439
2000,2835.445287230943
2001,2830.228026601803
2002,2845.507100438851
2003,2873.7236429486875
2004,2853.0710896870796
2005,2868.842108341427
2006,2866.4453561724636
2007,2839.3568121085045
2008,2819.116277768865
2009,2823.937355609144
2010,2788.2202615372335
2011,2804.545265389172
2012,2832.960225331474
2013,2866.6927724638376
2014,2864.4384523391177
2015,2859.1634364009974
2016,2838.4429740744754
2017,2839.825654802212
2018,2820.075202205388
2019,2826.5135218508435
2020,2812.7520153341184
2021,2848.0610960942
2022,2801.195923236928
2023,2861.105412088602
2024,2863.754704003769
2025,2855.4047767847856
2026,2836.153814456919
2027,2815.0845845871345
2028,2836.3653665644906
2029,2843.890044941123
2030,2877.1791803464757
2031,2899.9156755713116
2032,2892.259650443611
2033,2925.6980181150716
2034,2932.2351738618627
2035,2914.2954433553
2036,2938.3666451399286
2037,2938.5781972475
2038,2932.498519440069
2039,2932.498519440069
2040,2930.4059141804937
2041,2906.304996357858
2042,2908.6328147709414
2043,2938.0929594983404
2044,2938.0929594983404
2045,2954.039759230182
2046,2941.762657307978
2047,2942.297545992116
2048,2903.03054979984
2049,2877.3979052908085
2050,2910.1621194605086
2051,2896.682216651925
2052,2898.0287537346867
2053,2880.013009789208
2054,2875.4816400310724
2055,2875.4816400310724
2056,2867.7268719557596
2057,2879.5671760653686
2058,2855.5374276879925
2059,2840.065059873308
2060,2842.3797436112845
2061,2820.7367799543867
2062,2829.5140964598254
2063,2821.550570888666
2064,2825.0108591263865
2065,2809.414503704843
2066,2822.7873728843642
2067,2811.4251336871553
2068,2799.676399688398
2069,2792.8769230543667
2070,2760.2369759526982
2071,2748.03141609065
2072,2769.017832299655
2073,2744.171218915102
2074,2764.2462190869055
2075,2789.702803057271
2076,2791.8274531979578
2077,2778.193939898231
2078,2755.0838050857815
2079,2747.9727292444286
2080,2722.3708254643702
2081,2756.765602421802
2082,2738.1266600616796
2083,2767.0264851382444
2084,2767.8719483387385
2085,2770.401724025805
2086,2772.5382978431844
2087,2760.0096808657427
2088,2773.3106353702115
2089,2778.131526903042
2090,2761.2771304366906
2091,2715.774330795288
2092,2703.276175085647
2093,2689.1073073331618
2094,2692.978496648161
2095,2693.861593953217
2096,2682.174807181027
2097,2737.5544167341523
2098,2731.6277904955186
2099,2706.4300807245995
2100,2664.8465377198636
2101,2670.9815488394474
2102,2673.357061959302
2103,2673.420033876836
2104,2666.2403968944996
2105,2662.524029069057
2106,2671.5985059545724
2107,2655.4902708187583
2108,2680.3660413189737
2109,2682.296093329886
2110,2695.564909799519
2111,2670.401480599091
2112,2661.014286661564
2113,2653.737024576306
2114,2658.9496275192378
2115,2660.0235036513773
2116,2653.699204164296
2117,2643.171063413233
2118,2629.82837604034
2119,2647.6283759606595
2120,2618.5837899967473
2121,2611.0790465170858
2122,2593.6589274838984
2123,2597.4184254836277
2124,2576.4518510178696
2125,2549.1401106308185
2126,2556.3171393088787
2127,2535.4535928620435
2128,2531.1013577154713
2129,2518.9601670768197
2130,2531.248726907096
2131,2548.7065731985685
2132,2549.444071232759
2133,2560.7192116978767
2134,2667.108030681344
2135,2698.0166226657375
2136,2795.499107235802
2137,2876.147875466279
2138,3108.0715846676735
2139,3250.8554705275023
2140,3035.747405843208
2141,3075.8669449190143
2142,2997.442501314077
2143,3059.4687222398843
2144,2982.122626145846
2145,2983.6653449716923
2146,2952.399508455138
2147,3038.26767985041
2148,3044.366174710123
2149,3060.9073883558417
2150,3076.6838099261904
2151,3055.6866810389074
2152,3073.793715634065
2153,3073.793715634065
2154,3094.7506952662343
2155,3094.7506952662343
2156,3061.4105116200403
2157,3042.622150686362
2158,3055.2785745733536
2159,3048.003082408855
2160,3083.58128427804
2161,3155.1044342284367
2162,3152.1414937240165
2163,3233.049881383733
2164,3215.943317786075
2165,3232.4954304175208
2166,3187.692587859471
2167,3203.815354976254
2168,3148.4458060253387
2169,3102.695590092561
2170,3096.2887564058724
2171,3116.9327395248574
2172,3137.4074623270403
2173,3139.6567521506554
2174,3043.510650907419
2175,3040.3137082479043
2176,3036.5852304383207
2177,3083.1823068774543
2178,3070.0657035931026
2179,3098.7173671484998
2180,3133.6747925998698
2181,3147.483900669642
2182,3134.296593708651
2183,3138.2141735782834
2184,3171.0239399190987
2185,3169.5874163387966
2186,3188.3359074785335
2187,3197.4924527950357
2188,3224.5159755595296
2189,3159.6608623383718
2190,3154.493625259107
2191,3131.3484646463726
2192,3150.652804058184
2193,3139.3113381414632
2194,3137.48198530637
2195,3121.8207948928093
2196,3161.1978056333205
2197,3161.031992004312
2198,3165.4348096231042
2199,3167.3588997956695
2200,3174.0509701857422
2201,3122.292059583345
