,Date,收盘价(元),Predict_price,开盘价(元),Buy,Sell
58,2022-04-01,3282.7166,3284.8996689495043,3234.668,1.0,1.0
59,2022-04-01,3282.7166,3284.8996689495043,3234.668,1.0,1.0
60,2022-04-06,3283.4261,3283.568800079382,3269.427,,
61,2022-04-07,3236.6951,3261.7954383470274,3267.8103,,
62,2022-04-08,3251.8502,3245.5613086460794,3239.8767,,
63,2022-04-11,3167.1259,3175.821233246645,3239.855,,
64,2022-04-12,3213.3295,3213.129848592697,3165.1197,,
65,2022-04-13,3186.8244,3203.43825566669,3199.7972,,
66,2022-04-14,3225.6412,3235.5953468201915,3203.6337,1.0,
67,2022-04-15,3211.2448,3208.979558509777,3210.6996,1.0,
68,2022-04-18,3195.524,3185.311983551298,3185.9428,,
69,2022-04-19,3194.0287,3197.0431970439117,3192.0924,1.0,
70,2022-04-20,3151.0498,3166.1247519968047,3189.8912,,
71,2022-04-21,3079.8077,3122.0617426773106,3138.4276,,1.0
72,2022-04-22,3086.9193,3060.7280868311686,3058.4044,,
73,2022-04-25,2928.5118,2908.690853428298,3034.2667,,1.0
74,2022-04-26,2886.4257,2921.711369508142,2930.4532,1.0,
75,2022-04-27,2958.282,2851.1829376220703,2866.8161,,
76,2022-04-28,2975.4848,2945.365037821548,2945.8109,,1.0
77,2022-04-29,3047.0624,3054.3046819263254,2986.0606,,
78,2022-05-05,3067.7587,3066.3456084064023,3044.8491,,
79,2022-05-06,3001.5605,2965.6573865486125,3011.3187,,1.0
80,2022-05-09,3004.1409,3001.6194367570033,2990.199,,
81,2022-05-10,3035.8442,3044.919712309806,2965.7759,,
82,2022-05-11,3058.7027,3100.461197894234,3035.3893,,
83,2022-05-12,3054.994,3046.5260363851567,3044.7997,,
84,2022-05-13,3084.2845,3079.0767211027514,3068.0331,,
85,2022-05-16,3073.7488,3074.182713618516,3100.55,,1.0
86,2022-05-17,3093.6965,3078.3914135061664,3076.4982,1.0,
87,2022-05-18,3085.9768,3083.4168287194316,3095.8862,1.0,
88,2022-05-19,3096.9648,3062.747900611149,3046.7104,,
89,2022-05-20,3146.5673,3136.410349262034,3107.0941,1.0,1.0
90,2022-05-23,3146.8573,3136.18667184276,3150.4898,,
91,2022-05-24,3070.9272,3093.8418171134226,3149.059,,
92,2022-05-25,3107.4641,3101.6045356839536,3070.1702,,
93,2022-05-26,3123.1079,3120.5236400398157,3111.4817,,
94,2022-05-27,3130.2394,3136.5975181099666,3135.0315,,
95,2022-05-30,3149.0607,3144.7637785514376,3141.956,,
96,2022-05-31,3186.4271,3183.705415176737,3149.9443,,
97,2022-06-01,3182.1566,3174.9955599255977,3179.6949,,
98,2022-06-02,3195.458,3190.529296875,3170.3055,1.0,
99,2022-06-06,3236.3719,3245.889936538684,3196.9552,,
100,2022-06-07,3241.7635,3250.6664792057436,3235.416,,1.0
101,2022-06-08,3263.7934,3268.3190166501804,3245.0173,,
102,2022-06-09,3238.9543,3253.33705314403,3259.4899,,
103,2022-06-10,3284.8341,3293.9898971334023,3214.1848,,
104,2022-06-13,3255.5511,3254.165742854513,3256.275,,
105,2022-06-14,3288.9066,3284.5579776813347,3224.2141,,
106,2022-06-15,3305.4066,3375.7654207427786,3289.1036,,
107,2022-06-16,3285.3845,3307.640442808555,3306.8353,,
108,2022-06-17,3316.7857,3314.592305171687,3265.5124,1.0,
109,2022-06-20,3315.4302,3305.591181385075,3315.7833,,
110,2022-06-21,3306.7186,3313.5192750418737,3313.7874,,
111,2022-06-22,3267.2016,3292.5643350680143,3309.1184,,
112,2022-06-23,3320.1487,3325.2673388440367,3269.0545,,
113,2022-06-24,3349.747,3330.0407561395486,3324.736,,
114,2022-06-27,3379.1852,3340.1052823612467,3364.003,,
115,2022-06-28,3409.2103,3364.7349782864712,3377.6793,,
116,2022-06-29,3361.5177,3392.0069911584874,3399.6779,,
117,2022-06-30,3398.6161,3395.27880859375,3358.9338,,
118,2022-07-01,3387.6373,3377.2177228878945,3400.2616,,
119,2022-07-04,3405.4267,3395.3365323462517,3381.8194,,
120,2022-07-05,3404.0252,3406.7860404155313,3411.1297,1.0,
121,2022-07-06,3355.3497,3366.323802044492,3391.0265,,
122,2022-07-07,3364.398,3374.3544921875,3353.1283,,
123,2022-07-08,3356.0778,3377.229683476639,3380.3686,,
124,2022-07-11,3313.584,3315.4547396118314,3341.1016,,1.0
125,2022-07-12,3281.4665,3299.1512792650415,3307.2211,,
126,2022-07-13,3284.2918,3285.5468444592952,3279.6025,,
127,2022-07-14,3281.744,3281.272225589503,3277.4545,,
128,2022-07-15,3228.0609,3246.0952980904,3261.3826,,1.0
129,2022-07-18,3278.1033,3274.267268075768,3235.0881,1.0,
130,2022-07-19,3279.4313,3259.9456529230433,3278.7221,,
131,2022-07-20,3304.7243,3297.4851741689554,3291.5507,,
132,2022-07-21,3272.0012,3263.6834425281427,3297.6614,,
133,2022-07-22,3269.9739,3266.4264841105196,3276.1966,,1.0
134,2022-07-25,3250.388,3244.8241119384766,3269.707,,
135,2022-07-26,3277.4356,3274.8155797060604,3254.1852,1.0,
136,2022-07-27,3275.7553,3267.007106821627,3271.7825,,
137,2022-07-28,3282.5758,3291.357442720615,3287.5019,,
138,2022-07-29,3253.2382,3252.2906739813047,3282.8114,,
139,2022-08-01,3259.9585,3244.267487304672,3246.6161,,
140,2022-08-02,3186.2664,3163.200339467813,3231.2621,,1.0
141,2022-08-03,3163.6741,3191.5802833270204,3188.8906,,
142,2022-08-04,3189.0391,3198.284316102483,3179.4278,,
143,2022-08-05,3227.0267,3225.5110025713007,3195.2274,,
144,2022-08-08,3236.9337,3219.729787694268,3218.8511,,
145,2022-08-09,3247.4318,3239.9960082773146,3235.7351,,
146,2022-08-10,3230.02,3231.3324695534375,3242.3622,,
147,2022-08-11,3281.6654,3289.2173403322495,3243.4716,,
148,2022-08-12,3276.8877,3268.7471723826516,3275.77,,
149,2022-08-15,3276.087,3269.475855045382,3268.3653,,
150,2022-08-16,3277.8847,3282.535659790039,3278.6756,,
151,2022-08-17,3292.526,3292.9754214428926,3282.1008,,
152,2022-08-18,3277.5438,3273.770426887632,3286.3669,,
153,2022-08-19,3258.0784,3268.6770178146257,3275.6229,1.0,
154,2022-08-22,3277.7943,3280.673423417177,3249.7046,,
155,2022-08-23,3276.2234,3280.800102205678,3274.427,,
156,2022-08-24,3215.2033,3242.4442301937975,3279.1716,,
157,2022-08-25,3246.2481,3251.8140258789062,3223.4645,,
158,2022-08-26,3236.2226,3245.9973630775307,3250.6276,,
159,2022-08-29,3240.7275,3213.5677047237405,3203.1022,,
160,2022-08-30,3227.2203,3232.0365265286473,3240.1835,1.0,
161,2022-08-31,3202.1378,3206.6923531143,3216.5257,,
162,2022-09-01,3184.9797,3190.626251283564,3196.5367,,
163,2022-09-02,3186.4781,3182.359643921722,3189.6439,,
164,2022-09-05,3199.9118,3191.4506396699658,3183.946,,
165,2022-09-06,3243.4466,3262.561369287523,3207.933,,
166,2022-09-07,3246.2943,3246.759105290887,3232.1368,,
167,2022-09-08,3235.5862,3244.4908992222017,3245.557,,
168,2022-09-09,3262.0542,3268.0885308567786,3241.1809,,1.0
169,2022-09-13,3263.7972,3273.3712603895424,3272.0492,,1.0
170,2022-09-14,3237.5419,3217.707558275899,3224.6783,,
171,2022-09-15,3199.9187,3209.9372475059035,3248.9721,1.0,
172,2022-09-16,3126.3977,3136.9311068630577,3189.8265,1.0,
173,2022-09-19,3115.6019,3095.3540801459485,3122.7549,,
174,2022-09-20,3122.4058,3130.2028465270996,3127.8356,,
175,2022-09-21,3117.1774,3105.692585961717,3116.0065,,
176,2022-09-22,3108.9096,3108.7116326043324,3098.7682,,
177,2022-09-23,3088.3695,3104.08238237277,3106.8055,1.0,
178,2022-09-23,3088.3695,3104.08238237277,3106.8055,1.0,
179,2022-09-26,3051.226,3075.483954578067,3067.5689,,
180,2022-09-27,3093.8618,3090.7987241507176,3056.3917,,
181,2022-09-28,3045.0668,3040.8137992249035,3089.0975,,
182,2022-09-29,3041.2046,3051.8270154806737,3067.4727,,
183,2022-09-30,3024.3905,3016.6789862134337,3042.1664,,1.0
184,2022-10-10,2974.1454,2971.021959837457,3026.9354,,1.0
185,2022-10-11,2979.7926,2966.9667119715537,2978.0617,1.0,
186,2022-10-12,3025.5055,2995.159187714199,2976.7168,1.0,
187,2022-10-13,3016.3561,3016.843337059021,3008.3016,,
188,2022-10-14,3071.9868,3093.599824694559,3035.0341,,
189,2022-10-17,3084.9423,3056.5968135752296,3060.5176,1.0,1.0
190,2022-10-18,3080.9574,3085.3487121149487,3094.9272,,
191,2022-10-19,3044.3777,3043.4763765996986,3073.2616,,
192,2022-10-20,3035.0504,3038.6168212890625,3029.3028,,1.0
193,2022-10-21,3038.9291,3039.6429797547285,3038.0358,,
194,2022-10-24,2977.5554,2985.5110795184414,3034.7458,,1.0
195,2022-10-25,2976.283,2988.8371325873372,2969.156,,
196,2022-10-26,2999.5036,3022.5832822322845,2977.5643,,
197,2022-10-27,2982.9029,2986.1997892917243,3005.0373,,
198,2022-10-28,2915.9257,2927.193508708085,2967.0221,,
199,2022-10-31,2893.4829,2920.70893329348,2893.1962,,1.0
200,2022-11-01,2969.1995,2981.7264852233484,2899.4985,,
201,2022-11-02,3003.3699,2991.633731398974,2960.6465,1.0,1.0
202,2022-11-03,2997.8057,2976.857885378387,2981.2038,,1.0
203,2022-11-04,3070.7964,3064.985221862793,2996.9971,1.0,
204,2022-11-07,3077.817,3078.201832134772,3062.859,,
205,2022-11-08,3064.4928,3057.218094643763,3077.3056,,
206,2022-11-09,3048.1676,3066.3144124398677,3064.4633,,
207,2022-11-10,3036.1318,3030.862636177889,3031.6915,,
208,2022-11-11,3087.2926,3122.427171670677,3099.65,,1.0
209,2022-11-11,3087.2926,3122.427171670677,3099.65,,1.0
210,2022-11-14,3083.4013,3093.747731034745,3100.8669,,
211,2022-11-15,3134.0778,3119.681968688965,3081.1349,,
212,2022-11-16,3119.9804,3121.2730558193466,3133.6504,,
213,2022-11-17,3115.4347,3095.714630126953,3110.9649,,
214,2022-11-18,3097.2432,3106.488793479886,3116.7291,1.0,
215,2022-11-21,3085.0444,3070.2164078905766,3078.0569,1.0,
216,2022-11-22,3088.9426,3111.826439965023,3084.2328,,
217,2022-11-23,3096.9073,3102.433042042979,3084.7403,,
218,2022-11-24,3089.3096,3101.048806327371,3104.0955,1.0,
219,2022-11-25,3101.6932,3104.9108239617194,3085.4611,,1.0
220,2022-11-28,3078.5485,3051.564742338089,3055.2899,,
221,2022-11-29,3149.7478,3161.9015267954683,3096.1126,,
222,2022-11-30,3151.3353,3159.435197542385,3141.3992,,
223,2022-12-01,3165.4711,3192.361836496616,3187.9899,,
224,2022-12-02,3156.1442,3158.6511421203613,3160.5789,1.0,
225,2022-12-05,3211.8144,3216.3853350197087,3181.9155,,
226,2022-12-06,3212.5334,3205.627197265625,3200.275,1.0,
227,2022-12-07,3199.6194,3202.574462890625,3204.9352,,
228,2022-12-08,3197.3499,3189.3858229635953,3196.0156,,
229,2022-12-09,3206.9502,3200.09034744444,3197.1183,1.0,
230,2022-12-09,3206.9502,3200.09034744444,3197.1183,1.0,
231,2022-12-12,3179.0417,3179.390598738954,3195.868,,1.0
232,2022-12-13,3176.3255,3183.23568832081,3179.4354,,
233,2022-12-14,3176.5253,3182.5116723665824,3178.5542,,
234,2022-12-15,3168.6478,3169.63658509162,3177.1995,,
235,2022-12-16,3167.8576,3167.3231127750273,3156.1349,1.0,
236,2022-12-19,3107.115,3098.2250722161484,3165.3092,,
237,2022-12-20,3073.7659,3088.4375177522943,3098.9532,,1.0
238,2022-12-21,3068.4105,3090.493122309708,3078.3312,,1.0
239,2022-12-22,3054.4313,3068.4144018359916,3085.8004,,1.0
240,2022-12-23,3045.8664,3044.136371463294,3038.8416,,1.0
241,2022-12-26,3065.5626,3054.2574005857264,3048.1963,,
242,2022-12-27,3095.5678,3081.6280456617324,3077.7469,1.0,
243,2022-12-28,3087.3997,3083.048068783876,3088.6174,,1.0
244,2022-12-29,3073.7016,3059.456540166523,3076.7264,,1.0
245,2022-12-30,3089.2579,3092.9819829795974,3084.5226,,
