,Date,收盘价(元),Predict_price,开盘价(元),Buy,Sell
0,2016-01-04,3296.258,3296.992203280515,3536.589,,
1,2016-01-05,3287.711,3246.2490352772215,3196.651,,
2,2016-01-06,3361.84,3366.676665048727,3291.195,,
3,2016-01-07,3125.002,2902.4349365234375,3309.657,,
4,2016-01-08,3186.412,3336.00897537624,3194.625,,
5,2016-01-11,3016.704,2965.5549339297313,3131.853,,
6,2016-01-12,3022.861,3228.0931397291315,3026.159,,
7,2016-01-13,2949.597,2975.5777882153666,3041.107,,
8,2016-01-14,3007.649,3034.931432683241,2874.049,,
9,2016-01-15,2900.97,2777.6992084652766,2988.048,,
10,2016-01-18,2913.837,2943.169043424608,2847.539,,1.0
11,2016-01-19,3007.739,3016.3118116282535,2914.408,,
12,2016-01-20,2976.694,2953.9976756105643,2993.014,,
13,2016-01-21,2880.482,2901.9379611363415,2934.391,,
14,2016-01-22,2916.562,2904.47839813939,2911.112,,
15,2016-01-25,2938.515,2940.873125696544,2934.078,,
16,2016-01-26,2749.785,2690.0694040779954,2907.718,,
17,2016-01-27,2735.56,2749.7156451383753,2756.08,,
18,2016-01-28,2655.66,2668.037578957143,2711.16,,
19,2016-01-29,2737.6,2755.1947911825537,2652.85,,
20,2016-02-01,2688.854,2668.8103751945823,2730.984,,
21,2016-02-02,2749.57,2741.454102434941,2687.982,,
22,2016-02-03,2739.247,2712.7881096119677,2719.574,,
23,2016-02-04,2781.023,2796.7358263612236,2751.432,,
24,2016-02-05,2763.492,2763.852420033139,2783.076,,
25,2016-02-15,2746.196,2672.1765007174718,2684.961,1.0,1.0
26,2016-02-16,2836.571,2881.520611075974,2758.579,,
27,2016-02-17,2867.338,2868.244265343255,2829.764,,
28,2016-02-18,2862.893,2876.821466632419,2881.777,,1.0
29,2016-02-19,2860.021,2853.908710188972,2854.904,,
30,2016-02-22,2927.175,2943.4053955078125,2888.598,,
31,2016-02-23,2903.331,2893.2616097200203,2925.708,,
32,2016-02-24,2928.896,2919.8778630603815,2889.885,,
33,2016-02-25,2741.245,2767.4325356574686,2922.237,,
34,2016-02-26,2767.21,2782.501819376645,2760.058,,
35,2016-02-29,2687.979,2683.9735651323667,2754.814,1.0,
36,2016-03-01,2733.17,2739.635982572745,2688.38,,
37,2016-03-02,2849.681,2849.5127858538954,2733.767,,
38,2016-03-03,2859.758,2859.4068684801637,2847.331,,1.0
39,2016-03-04,2874.147,2855.240701181283,2848.538,,
40,2016-03-07,2897.34,2901.2894580800717,2886.64,,
41,2016-03-08,2901.387,2868.8368811614337,2895.666,,
42,2016-03-09,2862.556,2831.5095067073553,2839.411,,
43,2016-03-10,2804.726,2832.5591436363334,2847.567,,
44,2016-03-11,2810.307,2815.2528082421054,2781.6,,
45,2016-03-14,2859.499,2898.336977375018,2830.084,,
46,2016-03-15,2864.368,2852.5537987328316,2853.978,,
47,2016-03-16,2870.43,2873.5051789869867,2858.709,1.0,
48,2016-03-17,2904.832,2915.8376183163537,2875.411,,
49,2016-03-18,2955.15,2966.4839061123116,2915.518,,
50,2016-03-21,3018.802,3020.3212919558014,2978.455,,
51,2016-03-22,2999.363,2974.8475036621094,3001.63,,
52,2016-03-23,3009.96,2989.0577339349597,2991.169,,
53,2016-03-24,2960.97,2952.550253730402,2986.801,,
54,2016-03-25,2979.434,2969.7935143311793,2956.2,1.0,
55,2016-03-28,2957.82,2975.3254190890184,2988.01,,
56,2016-03-29,2919.832,2916.4189099008368,2956.705,,
57,2016-03-30,3000.645,2994.741858668983,2941.218,,
58,2016-03-31,3003.915,3006.287660557153,3009.367,,
59,2016-04-01,3009.53,2980.8444629859932,2997.088,,
60,2016-04-05,3053.065,3073.5567195989674,3000.938,,
61,2016-04-06,3050.592,3060.681140492974,3039.745,,1.0
62,2016-04-07,3008.42,3019.359467405815,3058.339,,
63,2016-04-08,2984.958,2964.221279179965,2988.2,,
64,2016-04-11,3033.957,3058.201768021167,3006.909,,
65,2016-04-12,3023.646,3010.7052178491895,3031.301,,
66,2016-04-13,3066.638,3093.5358131250036,3041.358,,
67,2016-04-14,3082.362,3076.9344446665855,3080.09,1.0,
68,2016-04-15,3078.117,3082.4613696435786,3085.026,,
69,2016-04-18,3033.66,3020.038807756356,3058.463,,
70,2016-04-19,3042.823,3050.8222432839293,3047.133,,
71,2016-04-20,2972.584,2962.672054660706,3050.381,,
72,2016-04-21,2952.891,2970.4742147260145,2954.37,,
73,2016-04-22,2959.24,2947.7479133605957,2933.035,,
74,2016-04-25,2946.67,2939.6604232788086,2949.973,,
75,2016-04-26,2964.7,2963.802321462279,2944.716,,
76,2016-04-27,2953.671,2966.641578106388,2967.19,,
77,2016-04-28,2945.589,2946.1789218550794,2955.742,,
78,2016-04-29,2938.324,2940.187324523926,2935.376,,1.0
79,2016-05-03,2992.643,2986.14746282118,2940.392,1.0,
80,2016-05-04,2991.272,2997.3689200248923,2983.027,,
81,2016-05-05,2997.842,2994.164223144903,2987.022,,
82,2016-05-06,2913.248,2931.288309056985,2998.402,,
83,2016-05-09,2832.113,2833.674361789705,2896.162,,
84,2016-05-10,2832.591,2826.720356133543,2822.327,,
85,2016-05-11,2837.037,2844.2145560361414,2843.545,,1.0
86,2016-05-12,2835.862,2820.442137075202,2812.108,,
87,2016-05-13,2827.109,2830.6559399995604,2828.462,,
88,2016-05-16,2850.862,2841.6701906703474,2816.775,,
89,2016-05-17,2843.684,2844.5065442868417,2850.926,1.0,
90,2016-05-18,2807.514,2795.4829425757935,2828.178,,
91,2016-05-19,2806.906,2812.7919624793985,2802.315,,
92,2016-05-20,2825.483,2815.316321829387,2792.888,,
93,2016-05-23,2843.645,2841.9288007498694,2826.312,,
94,2016-05-24,2821.666,2820.3837646200177,2839.682,1.0,
95,2016-05-25,2815.086,2830.2736758078177,2835.029,,
96,2016-05-26,2822.443,2817.757114598487,2813.543,,
97,2016-05-27,2821.046,2811.36093924502,2817.968,,
98,2016-05-30,2822.451,2813.23790078095,2814.651,,
99,2016-05-31,2916.616,2874.2391204833984,2822.593,,1.0
100,2016-06-01,2913.508,2915.748113618422,2917.154,,
101,2016-06-02,2925.229,2918.567342067243,2911.219,,
102,2016-06-03,2938.682,2939.14786529541,2929.788,,1.0
103,2016-06-06,2934.098,2939.4500518886866,2940.994,,
104,2016-06-07,2936.045,2934.9102203078664,2936.282,,
105,2016-06-08,2927.159,2924.7418821804204,2932.376,,
106,2016-06-13,2833.071,2839.3769703436865,2897.273,,
107,2016-06-14,2842.189,2842.4589924373445,2824.229,,
108,2016-06-15,2887.21,2898.0314816627224,2814.693,,
109,2016-06-16,2872.817,2874.526932303228,2878.402,,
110,2016-06-17,2885.105,2897.165538860599,2873.009,,
111,2016-06-20,2888.809,2888.8955078125,2887.636,,
112,2016-06-21,2878.558,2902.201973765616,2898.384,,
113,2016-06-22,2905.55,2902.422821044922,2872.734,,
114,2016-06-23,2891.96,2890.7385636821123,2902.398,,
115,2016-06-24,2854.286,2865.945781662563,2883.759,1.0,
116,2016-06-27,2895.703,2893.303289493788,2840.559,1.0,
117,2016-06-28,2912.557,2908.0668474491345,2885.011,,
118,2016-06-29,2931.592,2940.1368309236245,2918.534,,
119,2016-06-30,2929.606,2933.22516432706,2931.481,,
120,2016-07-01,2932.476,2938.5382804870605,2931.802,,
121,2016-07-04,2988.604,2976.065909324668,2924.293,,
122,2016-07-05,3006.392,3010.7992572992202,2991.752,,
123,2016-07-06,3017.292,3006.056353566189,2998.521,,
124,2016-07-07,3016.847,3013.6247623559475,3009.353,,
125,2016-07-08,2988.094,2985.9907368092304,3000.326,,
126,2016-07-11,2994.917,3010.6475098066094,2993.749,,
127,2016-07-12,3049.381,3035.8263076655708,2992.52,,
128,2016-07-13,3060.689,3050.3718027415366,3049.513,,
129,2016-07-14,3054.018,3039.5178859442103,3054.975,,
130,2016-07-15,3054.296,3054.1766233444214,3056.682,,
131,2016-07-18,3043.564,3036.574878428526,3047.637,,
132,2016-07-19,3036.598,3029.494231754818,3040.226,,
133,2016-07-20,3027.9,3023.697779271702,3034.714,,
134,2016-07-21,3039.009,3036.5880432128906,3027.604,,
135,2016-07-22,3012.816,3017.2334577101897,3038.118,,
136,2016-07-25,3015.828,3004.7635134832026,3008.094,,
137,2016-07-26,3050.166,3042.6577092124417,3014.04,,
138,2016-07-27,2991.999,2992.1445922851562,3050.368,,
139,2016-07-28,2994.323,2980.8119159770363,2980.501,,
140,2016-07-29,2979.339,2981.437919616699,2992.536,,
141,2016-08-01,2953.385,2940.3719546696793,2971.949,,
142,2016-08-02,2971.279,2971.0343958253284,2950.08,,
143,2016-08-03,2978.461,2974.747793392266,2963.215,,
144,2016-08-04,2982.426,2980.2894499346794,2976.41,,
145,2016-08-05,2976.696,2982.595310062967,2978.778,,
146,2016-08-08,3004.277,2996.945874598705,2972.625,,
147,2016-08-09,3025.681,3024.874431264647,3001.306,,
148,2016-08-10,3018.746,3022.686024277695,3023.472,,
149,2016-08-11,3002.638,3010.4717830114096,3013.678,,
150,2016-08-12,3050.667,3047.267150511012,3000.273,,
151,2016-08-15,3125.195,3129.6995429906183,3056.484,,
152,2016-08-16,3110.037,3091.141362970594,3130.533,,1.0
153,2016-08-17,3109.555,3099.3477456760106,3106.991,,
154,2016-08-18,3104.114,3103.7099309996656,3107.753,,
155,2016-08-19,3108.102,3104.8178916373936,3100.391,,
156,2016-08-22,3084.805,3091.966632802125,3107.381,,
157,2016-08-23,3089.706,3091.727694676895,3081.572,,
158,2016-08-24,3085.88,3091.397363174223,3092.02,,
159,2016-08-25,3068.329,3057.659065246582,3073.444,,
160,2016-08-26,3070.309,3076.17792506365,3069.85,,
161,2016-08-29,3070.027,3073.7135130748,3068.46,,1.0
162,2016-08-30,3074.677,3079.274529284635,3071.44,,
163,2016-08-31,3085.491,3083.1332538508095,3072.916,,
164,2016-09-01,3063.305,3067.084496267926,3083.961,,1.0
165,2016-09-02,3067.352,3062.0910110473633,3057.495,,
166,2016-09-05,3072.095,3076.6607182964945,3070.707,,
167,2016-09-06,3090.713,3086.69472717505,3071.055,,
168,2016-09-07,3091.928,3089.4292697907604,3091.329,,1.0
