,Date,收盘价(元),Predict_price,开盘价(元),Buy,Sell
31,2019-02-25,2961.2834,2839.0151546801108,2838.3896,1.0,1.0
32,2019-02-26,2941.5163,2804.4914118577994,2969.0976,,
33,2019-02-27,2953.8242,2956.1507555058192,2939.9287,,1.0
34,2019-02-28,2940.9538,2901.5538319096436,2950.0548,,
35,2019-03-01,2994.005,2970.704774606869,2954.4021,,
36,2019-03-04,3027.5755,3090.6654567857977,3015.9427,,
37,2019-03-05,3054.2466,3052.4544753806313,3019.8797,,
38,2019-03-06,3102.0991,3095.290986842501,3060.4327,,
39,2019-03-07,3106.4179,3086.437362957956,3103.6677,,
40,2019-03-08,2969.8614,2944.982002217074,3038.3362,,
41,2019-03-11,3026.9925,3058.986245139042,2969.0802,,
42,2019-03-12,3060.3073,3089.35302734375,3049.0844,,
43,2019-03-13,3026.9513,3055.1078198739197,3062.3267,,
44,2019-03-14,2990.685,2987.8127377504798,3013.597,,
45,2019-03-15,3021.7512,3042.8173800840495,3000.8789,,
46,2019-03-18,3096.4176,3064.9216589866514,3027.8012,,
47,2019-03-19,3090.975,3104.3641986696525,3099.8971,,
48,2019-03-20,3090.6403,3079.2336867641557,3084.1704,,
49,2019-03-21,3101.455,3107.6745423893753,3094.1247,,
50,2019-03-22,3104.1487,3098.336261186574,3100.7264,,
51,2019-03-25,3043.0313,3028.7033936045605,3058.8016,,
52,2019-03-26,2997.0954,3035.5059434296318,3057.559,,1.0
53,2019-03-27,3022.7196,3027.848116438343,3012.2573,,
54,2019-03-28,2994.9434,2996.6899893306518,3009.7988,1.0,
55,2019-03-29,3090.758,3072.7759471983386,3000.6783,,
56,2019-04-01,3170.361,3182.156850396863,3111.6619,,
57,2019-04-02,3176.8227,3167.0242739031555,3183.2736,,1.0
58,2019-04-03,3216.2952,3184.5955948817727,3159.1468,,
59,2019-04-04,3246.5714,3249.0804443359375,3233.6886,,
60,2019-04-08,3244.8103,3397.989857015896,3271.2722,1.0,1.0
61,2019-04-09,3239.6639,3217.9367597893092,3240.3938,,
62,2019-04-10,3241.9299,3239.0638559562835,3224.6454,1.0,
63,2019-04-11,3189.9619,3191.469395967805,3241.5474,,1.0
64,2019-04-12,3188.6256,3175.937499027428,3184.8595,,
65,2019-04-15,3177.7866,3207.097931537949,3233.4583,,
66,2019-04-16,3253.5978,3231.2246517558547,3164.3969,,
67,2019-04-17,3263.1179,3264.787484663358,3250.1518,,
68,2019-04-18,3250.2012,3241.2653788890325,3261.0742,,
69,2019-04-19,3270.7973,3256.809637286462,3250.1452,,1.0
70,2019-04-19,3270.7973,3256.809637286462,3250.1452,,1.0
71,2019-04-22,3215.0426,3187.668523654433,3278.4906,,
72,2019-04-23,3198.5938,3201.770663169672,3211.8719,,
73,2019-04-24,3201.6137,3181.39685081311,3203.5588,,
74,2019-04-25,3123.8261,3128.1377251415024,3190.5851,,
75,2019-04-26,3086.3989,3097.8580612694263,3108.1635,,
76,2019-04-29,3062.4985,3073.1888623696527,3090.6331,,
77,2019-04-30,3078.3389,3078.1541748721224,3052.6223,,
78,2019-05-06,2906.464,2889.25528322366,2984.7273,1.0,
79,2019-05-07,2926.3908,2949.0862019695364,2914.2914,,
80,2019-05-08,2893.7567,2867.5467068167036,2873.1433,,
81,2019-05-09,2850.9537,2871.04833984375,2871.1968,,
82,2019-05-10,2939.2106,2950.329471462288,2878.2344,,
83,2019-05-13,2903.7131,2908.6560104918644,2905.067,,
84,2019-05-14,2883.6107,2888.959795748801,2872.8336,,
85,2019-05-15,2938.6781,2960.6881227483527,2902.6423,,
86,2019-05-16,2955.711,2956.7535705566406,2933.4954,1.0,
87,2019-05-17,2882.2962,2909.813919067383,2955.7669,,
88,2019-05-20,2870.6046,2863.276180094808,2874.8011,,
89,2019-05-21,2905.9688,2901.430294892831,2867.7066,,
90,2019-05-22,2891.7046,2899.021614074707,2905.5241,,
91,2019-05-23,2852.5153,2860.446264696653,2880.8426,,
92,2019-05-24,2852.9948,2859.1910648717367,2847.8356,1.0,1.0
93,2019-05-27,2892.3782,2882.9761736001087,2851.2809,,
94,2019-05-28,2909.9106,2909.2445373535156,2890.2658,,
95,2019-05-29,2914.6964,2906.1817939055204,2894.8297,,
96,2019-05-30,2905.8054,2891.636548682035,2903.4246,,
97,2019-05-31,2898.6961,2908.249814171251,2904.4976,,
98,2019-06-03,2890.0809,2892.6138894869405,2901.7424,,
99,2019-06-04,2862.2803,2860.0226157623024,2887.6405,,
100,2019-06-05,2861.4181,2874.6098707438537,2882.9369,,
101,2019-06-06,2827.7978,2827.9525224955664,2862.3327,,
102,2019-06-10,2852.1302,2850.745587743167,2833.0145,,1.0
103,2019-06-11,2925.7162,2921.5607072310836,2854.0704,,
104,2019-06-12,2909.3796,2899.7972412109375,2917.2239,,
105,2019-06-13,2910.7406,2897.3503341674805,2905.2877,,
106,2019-06-14,2881.9743,2888.31031069846,2912.9988,,
107,2019-06-17,2887.6221,2884.9360567628473,2880.4226,,
108,2019-06-18,2890.158,2882.436611220707,2891.0917,,
109,2019-06-19,2917.8029,2944.5336528012995,2944.1154,,
110,2019-06-20,2987.1186,2968.023629557698,2917.331,,
111,2019-06-21,3001.9802,2999.0557403564453,2990.3687,,
112,2019-06-24,3008.1479,2998.358470488933,3004.2891,,1.0
113,2019-06-25,2982.0738,2953.2405406858707,3004.9095,,
114,2019-06-26,2976.2837,2971.595693772371,2964.6153,,
115,2019-06-27,2996.7926,3007.860563757508,2982.6125,1.0,
116,2019-06-28,2978.8784,2971.336679479369,2992.2426,,
117,2019-07-01,3044.9028,3064.89356082199,3024.6238,,
118,2019-07-02,3043.9428,3041.952775524456,3042.58,,1.0
119,2019-07-03,3015.2633,3012.514687952712,3031.832,,1.0
120,2019-07-04,3005.2488,3008.348987910803,3015.6785,,
121,2019-07-05,3011.0588,3009.13753508202,3004.7383,1.0,
122,2019-07-08,2933.3634,2945.6844349191365,2997.8067,,
123,2019-07-09,2928.2295,2929.282215064118,2928.8188,,
124,2019-07-10,2915.3022,2923.565139223888,2935.1855,1.0,
125,2019-07-11,2917.7609,2931.2449138785064,2928.0553,,
126,2019-07-12,2930.5462,2927.3189086914062,2915.3401,1.0,
127,2019-07-15,2942.1853,2925.516745879608,2921.546,,
128,2019-07-16,2937.6168,2942.1858351784153,2938.6411,,
129,2019-07-17,2931.6926,2935.7942462247274,2933.0227,,
130,2019-07-18,2901.1766,2903.4299030614457,2921.7387,,1.0
131,2019-07-19,2924.2006,2937.775994148812,2909.6794,,
132,2019-07-22,2886.974,2891.636720816137,2925.7882,1.0,1.0
133,2019-07-23,2899.9446,2891.9736931667694,2886.9044,,
134,2019-07-24,2923.2775,2931.104319837242,2907.9275,,
135,2019-07-25,2937.3601,2928.4453568468357,2923.1886,1.0,
136,2019-07-26,2944.541,2939.0812539378026,2928.0614,,
137,2019-07-29,2941.007,2940.0276707955745,2943.918,,
138,2019-07-30,2952.3383,2962.3218954030804,2946.2566,,
139,2019-07-31,2932.5058,2923.780029296875,2944.3977,,
140,2019-08-01,2908.766,2905.2904874219175,2920.8506,,
141,2019-08-02,2867.8376,2843.6852732031048,2861.3323,,
142,2019-08-05,2821.4957,2843.589792178716,2854.578,,
143,2019-08-06,2777.5559,2768.7772179078283,2776.9889,,1.0
144,2019-08-07,2768.6795,2787.687440531449,2789.0187,1.0,
145,2019-08-08,2794.5523,2784.356021332994,2784.1835,,
146,2019-08-09,2774.7532,2789.696220282885,2805.5856,,
147,2019-08-12,2814.9944,2824.0272021486044,2781.9816,,
148,2019-08-13,2797.2596,2771.0057053776104,2798.0512,,
149,2019-08-14,2808.9146,2817.5455322265625,2824.4864,,
150,2019-08-15,2815.7976,2825.9522939976487,2762.339,,
151,2019-08-16,2823.8238,2829.460959908699,2817.5708,,
152,2019-08-19,2883.096,2867.3272428082873,2835.5181,,
153,2019-08-20,2880.0012,2876.6502685546875,2879.0816,,
154,2019-08-21,2880.3307,2874.268172510447,2875.4708,,
155,2019-08-22,2883.4358,2868.973266776923,2887.6649,,
156,2019-08-23,2897.4253,2895.484923830035,2885.151,,1.0
157,2019-08-26,2863.5673,2862.3385278876744,2851.0158,,
158,2019-08-27,2902.1932,2922.8872984986297,2879.5154,,
159,2019-08-28,2893.7564,2889.927251861323,2901.6267,,1.0
160,2019-08-29,2890.9192,2882.894767171683,2895.9991,,
161,2019-08-30,2886.2365,2888.388316376818,2907.3825,,
162,2019-09-02,2924.1063,2923.64575356457,2886.9418,,
163,2019-09-03,2930.1538,2923.309556851129,2925.9422,,1.0
164,2019-09-04,2957.4116,2957.143084361577,2927.747,,
165,2019-09-05,2985.8648,3015.7561409063887,2972.6619,,
166,2019-09-06,2999.6013,2995.027488950059,2996.6216,,
167,2019-09-09,3024.7388,3026.5369872419033,3023.778,,
168,2019-09-10,3021.2024,3023.9247073928036,3027.4103,,
169,2019-09-11,3008.8118,3024.5391306000215,3029.9334,,
170,2019-09-12,3031.2351,3020.2795343554303,3016.6267,,
171,2019-09-16,3030.7544,3038.9750746488767,3041.922,,
172,2019-09-17,2978.1178,2988.0265691947557,3023.7109,,1.0
173,2019-09-18,2985.6586,3000.281948224132,2984.0837,,1.0
174,2019-09-19,2999.2789,2984.440531625469,2992.9222,,
175,2019-09-20,3006.4467,3010.5468347735705,3004.8142,,
176,2019-09-23,2977.0767,2971.531569447752,2998.3995,,
177,2019-09-24,2985.3406,2990.631484562102,2979.4752,,
178,2019-09-25,2955.4325,2962.9176177479308,2977.6676,1.0,1.0
179,2019-09-26,2929.0875,2940.209480939919,2964.4776,,1.0
180,2019-09-27,2932.167,2925.8344440152473,2929.486,,
181,2019-09-30,2905.1892,2909.7551879882812,2927.9165,1.0,1.0
182,2019-10-08,2913.5704,2881.878716836722,2905.7559,,
183,2019-10-09,2924.8566,2896.3569946289062,2902.0751,,
184,2019-10-10,2947.7106,2937.8629069848403,2923.7069,,
185,2019-10-11,2973.6558,2966.0167575255523,2954.8189,,
186,2019-10-14,3007.8834,3011.54564991094,2993.9617,,
187,2019-10-15,2991.0459,2994.1724765143967,3005.6646,,
188,2019-10-16,2978.7124,2985.2057501367085,2992.6103,,
189,2019-10-17,2977.3342,2980.628405278882,2979.9929,1.0,
190,2019-10-18,2938.1413,2939.419943629291,2982.3417,,
191,2019-10-21,2939.6179,2928.853277049182,2933.8969,,
192,2019-10-22,2954.3799,2952.57865524292,2945.6001,,
193,2019-10-23,2941.6188,2945.4208344614226,2952.9693,,
194,2019-10-24,2940.9215,2940.3020724586722,2944.0067,,
195,2019-10-25,2954.9327,2937.434568061611,2940.4741,,
196,2019-10-28,2980.0498,2982.2836853410126,2958.686,,
197,2019-10-29,2954.176,2966.4965987723695,2979.0365,,
198,2019-10-30,2939.3209,2945.2663406026845,2949.4631,,
199,2019-10-31,2929.0561,2932.8970563110943,2944.8427,,
200,2019-11-01,2958.1992,2942.757317231541,2924.3402,,
201,2019-11-04,2975.4919,2983.6940841674805,2964.576,,
202,2019-11-05,2991.5622,2987.551369554599,2977.7048,,
203,2019-11-06,2978.5955,2983.190621523835,2992.0399,,
204,2019-11-07,2978.7144,2983.013966807766,2978.1531,,
205,2019-11-08,2964.1849,2979.8827585849467,2993.9773,,
206,2019-11-11,2909.9746,2904.506471037832,2949.9619,,
207,2019-11-12,2914.8232,2919.744415283203,2912.9956,,1.0
208,2019-11-13,2905.2409,2912.6659240722656,2913.0197,,
209,2019-11-14,2909.8697,2922.0925617095286,2907.7358,,
210,2019-11-15,2891.3431,2901.2261962890625,2911.35,,1.0
211,2019-11-18,2909.2002,2909.518346892594,2889.5495,,
212,2019-11-19,2933.9908,2929.5858089248395,2904.2783,,1.0
213,2019-11-20,2911.0534,2908.2017565182396,2928.1068,,
214,2019-11-21,2903.6379,2903.534454345703,2902.5529,1.0,
215,2019-11-22,2885.2884,2883.166793823242,2906.2433,,
216,2019-11-25,2906.1688,2911.9619288206445,2885.6133,,
217,2019-11-26,2907.0602,2912.8165042939777,2912.5209,,
218,2019-11-27,2903.1947,2904.514741051752,2905.3959,,
219,2019-11-28,2889.6934,2889.6812487055995,2902.3644,,
220,2019-11-29,2871.9813,2865.335979357963,2885.9744,,
221,2019-12-02,2875.8072,2883.8219674827596,2874.4484,,1.0
222,2019-12-03,2884.6988,2876.1204618460233,2869.8822,1.0,
223,2019-12-04,2878.1157,2872.757103198591,2876.9079,,
224,2019-12-05,2899.4685,2907.192861074309,2886.5164,,
225,2019-12-06,2912.0136,2908.6794732384797,2902.278,1.0,
226,2019-12-09,2914.4775,2908.5482605771726,2914.4576,,
227,2019-12-10,2917.3157,2908.575825288198,2908.9439,,
228,2019-12-11,2924.4173,2925.8667151050163,2922.602,,1.0
229,2019-12-12,2915.6983,2915.1183476452,2926.3416,,
230,2019-12-13,2967.6764,2986.0128454633305,2937.7763,1.0,
231,2019-12-16,2984.3925,2972.5559606914335,2970.9694,,
232,2019-12-17,3022.4219,2993.220917806019,2985.2619,,1.0
233,2019-12-18,3017.0444,3008.268448553055,3021.4657,,
234,2019-12-19,3017.0658,3012.1638148298175,3017.153,,
235,2019-12-20,3004.9376,3018.990551242695,3019.6395,,
236,2019-12-23,2962.7513,2978.110920611818,2999.0357,,
237,2019-12-24,2982.6806,2993.6392363709215,2965.8258,,
238,2019-12-25,2981.8805,2986.218946952424,2980.4276,,
239,2019-12-26,3007.3546,3008.0686344101337,2981.2485,,
240,2019-12-27,3005.0355,3017.829182817621,3006.8517,,1.0
241,2019-12-30,3040.0239,3023.14567742366,2998.1689,,
242,2019-12-31,3050.124,3054.9157329238046,3036.3858,,
