Date,Predict_price,actual_p,actual_p-1,type,difference
01/07/2021,3562.9327790502107,3576.2046,3530.9072,buy,-13.271820949789344
01/18/2021,3604.4579428078255,3596.2237,3566.2847,buy,8.234242807825467
01/20/2021,3592.4672460337015,3583.092,3596.3564,buy,9.375246033701387
02/24/2021,3582.6160888671875,3564.0799,3617.7013,buy,18.53618886718732
03/17/2021,3437.9236707743826,3445.5509,3424.6524,buy,-7.6272292256176115
03/19/2021,3391.052373865668,3404.6634,3449.6413,buy,-13.61102613433195
03/26/2021,3429.6993408203125,3418.3267,3355.0706,buy,11.372640820312427
04/21/2021,3470.356603552465,3472.9298,3467.1481,buy,-2.573196447534883
05/07/2021,3432.6428809959775,3418.8741,3446.0743,buy,13.768780995977522
05/13/2021,3431.3544185207957,3429.5361,3429.7544,buy,1.8183185207958559
05/14/2021,3483.8567578815855,3490.3762,3432.138,buy,-6.519442118414645
05/26/2021,3571.469477407209,3593.357,3502.539,buy,-21.8875225927909
05/28/2021,3604.248176574707,3600.7844,3585.7337,buy,3.463776574707026
06/10/2021,3613.039638397502,3610.859,3576.8015,buy,2.1806383975022072
06/23/2021,3568.7549442501604,3566.2199,3539.7876,buy,2.535044250160354
06/25/2021,3609.4503696599054,3607.5618,3568.5758,buy,1.8885696599054427
07/09/2021,3515.3687546679603,3524.0881,3557.2177,buy,-8.719345332039666
07/29/2021,3454.8961181640625,3411.724,3355.8189,buy,43.17211816406234
08/03/2021,3449.463068443554,3447.9914,3385.6902,buy,1.4716684435543357
08/06/2021,3450.7744449199495,3458.2277,3461.7185,buy,-7.45325508005044
08/18/2021,3474.397751602977,3485.2859,3512.109,buy,-10.888148397022633
09/02/2021,3590.573049106521,3597.0426,3543.8663,buy,-6.469550893479209
09/09/2021,3690.365113575707,3693.1296,3673.4023,buy,-2.764486424293409
09/14/2021,3601.547882080078,3662.6015,3699.2534,buy,-61.05361791992209
09/15/2021,3669.199557249733,3656.2232,3709.6336,buy,12.976357249733155
11/24/2021,3584.8749042665813,3592.7025,3580.5058,buy,-7.827595733418548
11/26/2021,3557.0336810880035,3564.0894,3593.3883,buy,-7.055718911996337
12/13/2021,3699.095386783345,3681.082,3654.3684,buy,18.01338678334514
12/17/2021,3621.463059635137,3632.3638,3648.9271,buy,-10.90074036486294
12/23/2021,3641.6140883034514,3643.3391,3632.6763,buy,-1.7250116965487905
12/27/2021,3618.027378332066,3615.9741,3645.3948,buy,2.053278332065929
01/11/2021,3520.4876431009493,3531.4978,3577.6923,sell,-11.010156899050799
01/13/2021,3607.760507740533,3598.6518,3518.0106,sell,9.108707740532736
01/25/2021,3620.840895625975,3624.2381,3616.5401,sell,-3.397204374025023
02/08/2021,3540.3602923085746,3532.4467,3509.4874,sell,7.913592308574607
02/08/2021,3540.3602923085746,3532.4467,3509.4874,sell,7.913592308574607
02/10/2021,3639.466133359383,3655.088,3539.7726,sell,-15.6218666406171
02/18/2021,3757.808217583401,3675.3571,3612.6125,sell,82.4511175834009
02/18/2021,3757.808217583401,3675.3571,3612.6125,sell,82.4511175834009
02/19/2021,3645.16493284839,3696.168,3721.0865,sell,-51.00306715161014
02/26/2021,3473.7205904985367,3509.0804,3595.5424,sell,-35.35980950146313
03/12/2021,3436.7638397216797,3453.0777,3369.9024,sell,-16.313860278320135
03/17/2021,3437.9236707743826,3445.5509,3424.6524,sell,-7.6272292256176115
03/29/2021,3443.391873974517,3435.2958,3373.3171,sell,8.096073974516912
04/30/2021,3441.27964560815,3446.8564,3458.0819,sell,-5.576754391850045
05/06/2021,3454.1064453125,3441.2826,3468.3022,sell,12.823845312499998
05/17/2021,3527.8815048122087,3517.6158,3436.0919,sell,10.265704812208696
05/17/2021,3527.8815048122087,3517.6158,3436.0919,sell,10.265704812208696
05/24/2021,3495.49472199161,3497.2821,3510.8353,sell,-1.7873780083900783
06/01/2021,3615.6800804138184,3624.7138,3600.0702,sell,-9.033719586181633
06/16/2021,3517.748836291438,3518.3292,3587.4658,sell,-0.580363708562345
07/05/2021,3537.1899258670887,3534.3222,3569.8919,sell,2.867725867088666
07/26/2021,3454.3296672703973,3467.4409,3571.7152,sell,-13.111232729602762
07/29/2021,3454.8961181640625,3411.724,3355.8189,sell,43.17211816406234
08/02/2021,3465.3309822620836,3464.2854,3398.196,sell,1.0455822620833715
08/02/2021,3465.3309822620836,3464.2854,3398.196,sell,1.0455822620833715
08/20/2021,3403.837951093481,3427.3338,3475.298,sell,-23.49584890651886
08/23/2021,3478.859128238612,3477.1321,3442.5062,sell,1.7270282386120925
09/08/2021,3683.613898122595,3675.1865,3621.7099,sell,8.42739812259515
09/10/2021,3712.014361174037,3703.1103,3666.8246,sell,8.904061174036997
09/22/2021,3620.504474328785,3628.4897,3595.2715,sell,-7.985225671215176
09/23/2021,3667.046211402728,3642.2204,3563.2074,sell,24.82581140272805
09/27/2021,3586.7842759569035,3582.8307,3637.8677,sell,3.953575956903478
09/30/2021,3576.662110444529,3568.1668,3573.5178,sell,8.495310444528968
10/13/2021,3557.10750082123,3561.7623,3581.2967,sell,-4.654799178769736
10/15/2021,3570.052686344798,3572.3662,3555.1085,sell,-2.3135136552018594
10/27/2021,3555.9921686078715,3562.3052,3612.8332,sell,-6.313031392128323
10/29/2021,3547.126125471995,3547.3361,3548.7021,sell,-0.20997452800520477
11/01/2021,3548.847267094291,3544.4795,3519.3276,sell,4.367767094291139
11/11/2021,3525.2972698181648,3532.7858,3498.9445,sell,-7.488530181835358
11/23/2021,3585.8268901251704,3589.0894,3562.7628,sell,-3.2625098748294477
11/25/2021,3579.0189997496072,3584.1788,3590.0189,sell,-5.159800250392891
11/26/2021,3557.0336810880035,3564.0894,3593.3883,sell,-7.055718911996337
12/06/2021,3599.3339124464414,3589.3061,3576.4496,sell,10.027812446441658
12/17/2021,3621.463059635137,3632.3638,3648.9271,sell,-10.90074036486294
12/23/2021,3641.6140883034514,3643.3391,3632.6763,sell,-1.7250116965487905
12/29/2021,3600.0769867829763,3597.0002,3619.6419,sell,3.076786782976342
