,Date,收盘价(元),Predict_price,开盘价(元),Buy,Sell
0,2024-01-04,2954.3486,2946.7487027889506,2965.5087,,
1,2024-01-05,2929.1833,2942.5602752215814,2949.8221,,1.0
2,2024-01-05,2929.1833,2942.5602752215814,2949.8221,,1.0
3,2024-01-08,2887.5379,2885.781707763672,2923.457,,
4,2024-01-09,2893.2513,2901.4967294662038,2887.1095,,1.0
5,2024-01-10,2877.7023,2884.8371324237164,2886.9807,,
6,2024-01-11,2886.6502,2889.259961721889,2873.7982,,
7,2024-01-12,2881.9769,2887.0339279174805,2880.0399,1.0,
8,2024-01-15,2886.2908,2886.164210932685,2872.5562,,1.0
9,2024-01-15,2886.2908,2886.164210932685,2872.5562,,1.0
10,2024-01-16,2893.9886,2888.5509941814935,2881.5602,,
11,2024-01-17,2833.6152,2853.3094177246094,2887.2917,1.0,
12,2024-01-18,2845.7839,2833.7525696665703,2822.6672,,
13,2024-01-19,2832.2793,2845.567952474989,2836.9749,,
14,2024-01-22,2756.3399,2784.7633694934575,2826.5034,,
15,2024-01-23,2770.9763,2797.1670823574163,2746.8923,,
16,2024-01-24,2820.7719,2832.3648834228516,2782.1415,,
17,2024-01-25,2906.1087,2892.7138281598454,2823.8259,,
18,2024-01-26,2910.2227,2923.0118103027344,2897.9149,1.0,
19,2024-01-29,2883.356,2897.65045450043,2910.6072,,
20,2024-01-30,2830.5266,2823.5399240766096,2866.2795,,1.0
21,2024-01-31,2788.5482,2787.6994701795493,2815.5042,,
22,2024-02-01,2770.7403,2772.1310463967325,2773.4239,,
23,2024-02-02,2730.152,2748.823284689373,2773.2949,1.0,
24,2024-02-05,2702.185,2698.2273370113485,2716.081,,
25,2024-02-06,2789.486,2702.5424093467623,2680.4846,,
26,2024-02-07,2829.6956,2830.8917498887818,2791.5145,,
27,2024-02-08,2865.9032,2866.2684641283254,2832.4855,1.0,
28,2024-02-19,2910.544,2914.551024536841,2886.5871,1.0,1.0
29,2024-02-19,2910.544,2914.551024536841,2886.5871,1.0,1.0
30,2024-02-20,2922.7302,2906.530790245111,2902.8765,,
31,2024-02-21,2950.9556,2957.825689843696,2906.0243,,
32,2024-02-22,2988.3578,2978.362891023652,2945.4465,,1.0
33,2024-02-23,3004.881,3002.2917380636754,2992.9115,1.0,1.0
34,2024-02-26,2977.0221,2973.1623764038086,3002.1179,1.0,
35,2024-02-27,3015.4807,3010.6192179515056,2966.4166,,
36,2024-02-28,2957.8524,2969.342732580041,3016.2555,1.0,
37,2024-02-29,3015.1712,3009.180026118061,2943.6242,,
38,2024-03-01,3027.0204,3024.685478210449,3013.8229,1.0,
39,2024-03-04,3039.3055,3033.9759972777697,3026.6071,,1.0
40,2024-03-05,3047.7931,3046.53431872176,3027.1028,,
41,2024-03-06,3039.9309,3045.233586437458,3041.7518,,
42,2024-03-07,3027.4013,3039.5697751176945,3040.2111,1.0,
43,2024-03-08,3046.0192,3046.56474807649,3026.1654,,
44,2024-03-11,3068.4554,3069.87690054656,3042.6188,,
45,2024-03-12,3055.935,3046.812107336306,3068.182,1.0,
46,2024-03-13,3043.8346,3048.0199472727572,3053.3413,,
47,2024-03-14,3038.2339,3042.525559404776,3042.4131,,
48,2024-03-15,3054.6359,3058.348783955307,3031.5229,,
49,2024-03-18,3084.9262,3095.9439826528496,3057.2093,,
50,2024-03-19,3062.7558,3061.5258270476147,3077.9805,,1.0
51,2024-03-20,3079.6859,3084.7817082135734,3058.6478,,
52,2024-03-21,3077.113,3079.7656658734504,3084.4116,,1.0
53,2024-03-22,3048.0336,3033.3830473746643,3070.5481,,
54,2024-03-25,3026.3055,3044.834419121913,3040.501,,1.0
55,2024-03-26,3031.4809,3034.2305429491307,3026.9218,1.0,
56,2024-03-27,2993.1388,2995.3767648768694,3026.8138,,1.0
57,2024-03-28,3010.6636,3019.190006193054,2988.5899,,1.0
58,2024-03-29,3041.1669,3041.844682015802,3008.3757,,
59,2024-04-01,3077.3786,3084.9886638642483,3049.0207,,
60,2024-04-02,3074.9586,3072.819690126862,3076.8752,,
61,2024-04-03,3069.2959,3066.1113696165553,3074.8929,,1.0
62,2024-04-08,3047.0526,3043.183227513969,3057.3255,1.0,
63,2024-04-09,3048.5369,3046.59051306451,3044.6136,,
64,2024-04-10,3027.3349,3024.322856587159,3045.9609,,
65,2024-04-11,3034.2464,3031.4288790242044,3013.5727,,
66,2024-04-12,3019.4735,3025.5110020939424,3035.5773,,
67,2024-04-15,3057.3776,3052.3055116350524,3013.6722,,1.0
68,2024-04-16,3007.0681,3001.261348484354,3043.5505,,
69,2024-04-17,3071.3806,3072.4327288596924,3008.0614,,
70,2024-04-18,3074.2246,3077.5292482458203,3060.0309,1.0,
71,2024-04-19,3065.261,3060.417703777829,3060.2989,1.0,
72,2024-04-22,3044.5952,3049.3668657282014,3059.0649,,
73,2024-04-23,3021.9775,3021.2080717886224,3038.6118,,
74,2024-04-24,3044.8223,3049.1627686313404,3029.4028,,1.0
75,2024-04-25,3052.9,3051.9695498434326,3037.9273,,
76,2024-04-26,3088.6357,3090.7660273415922,3054.9793,,
77,2024-04-29,3113.0432,3108.826987040219,3086.6819,,
78,2024-04-30,3104.8245,3105.4022424262557,3110.1594,1.0,1.0
79,2024-05-06,3140.7204,3152.2466402847026,3132.5115,,
80,2024-05-07,3147.738,3133.760794930571,3139.6637,,
81,2024-05-08,3128.4798,3122.535300460434,3141.4874,,
82,2024-05-09,3154.3201,3147.752780595864,3128.1644,,
83,2024-05-10,3154.5472,3159.6522634535795,3158.5891,1.0,
84,2024-05-13,3148.0207,3140.2973671888517,3139.4753,1.0,1.0
85,2024-05-13,3148.0207,3140.2973671888517,3139.4753,1.0,1.0
86,2024-05-14,3145.7743,3149.991686580473,3148.8488,,
87,2024-05-15,3119.9021,3130.1985296107327,3141.2518,,
88,2024-05-16,3122.401,3132.2682814070486,3127.1841,,
89,2024-05-17,3154.0263,3153.916075003568,3121.7126,1.0,
90,2024-05-17,3154.0263,3153.916075003568,3121.7126,1.0,
91,2024-05-20,3171.1451,3171.2457786938317,3156.1482,,1.0
92,2024-05-21,3157.9657,3150.5818254670435,3164.6826,1.0,1.0
93,2024-05-22,3158.5399,3157.4367493401087,3157.1889,1.0,
94,2024-05-23,3116.387,3124.3301535407636,3149.8752,,1.0
95,2024-05-24,3088.8705,3094.7648427862837,3110.7533,,1.0
96,2024-05-27,3124.0427,3120.502405834262,3094.14,,
97,2024-05-28,3109.5721,3106.871673509661,3122.3877,,
98,2024-05-29,3111.0176,3109.344175175613,3108.0267,,
99,2024-05-30,3091.6778,3089.7436862662216,3103.7078,,
100,2024-05-31,3086.8134,3091.1863153742474,3094.7587,1.0,
101,2024-05-31,3086.8134,3091.1863153742474,3094.7587,1.0,
102,2024-06-03,3078.4887,3076.3063505865225,3085.9814,,1.0
103,2024-06-04,3091.1992,3084.215181778976,3071.3196,,
104,2024-06-05,3065.4034,3065.74798503245,3086.0509,,
105,2024-06-06,3048.7939,3056.745906670118,3069.4393,1.0,
106,2024-06-07,3051.2787,3054.9426806410593,3053.9153,,
107,2024-06-11,3028.0451,3018.699131212711,3042.1338,,
108,2024-06-12,3037.4675,3041.436367326803,3025.2963,,
109,2024-06-13,3028.9187,3030.9586325390883,3038.0859,,
110,2024-06-14,3032.6333,3029.7277207132115,3020.9588,,
111,2024-06-17,3015.8907,3007.0654296178727,3017.7169,,
112,2024-06-18,3030.2464,3036.960838469887,3015.0713,,
113,2024-06-19,3018.0491,3022.8254223904264,3029.0993,1.0,
114,2024-06-20,3005.4369,3014.2662048339844,3015.7224,,
115,2024-06-21,2998.1377,2993.2532930865,2998.2413,,
116,2024-06-24,2963.0989,2953.273099574248,2982.8263,,
117,2024-06-25,2949.9963,2956.904960389235,2962.7654,,1.0
118,2024-06-26,2972.5251,2956.566848754883,2943.4471,,
119,2024-06-27,2945.8524,2922.9346172441487,2962.6964,,
120,2024-06-28,2967.4028,2975.325426694333,2940.3032,,
121,2024-07-01,2994.7303,2984.8522536769624,2965.2452,,1.0
122,2024-07-02,2997.0111,2998.226577041913,2992.8556,,
123,2024-07-03,2982.3756,2981.4978418888404,2995.6642,,1.0
124,2024-07-04,2957.567,2964.962601846498,2984.8303,,
125,2024-07-05,2949.9333,2935.5909293602363,2954.3723,,
126,2024-07-08,2922.4498,2918.3344783302555,2939.8367,,
127,2024-07-09,2959.3724,2947.0582124509065,2919.5729,1.0,
128,2024-07-10,2939.3636,2933.411214828491,2949.0261,,
129,2024-07-11,2970.3874,2975.4726853283364,2957.2502,1.0,
130,2024-07-12,2971.295,2963.603729248047,2965.6121,,
131,2024-07-15,2974.0107,2964.205375371783,2963.8472,,
132,2024-07-16,2976.3043,2971.397172060914,2963.9001,,
133,2024-07-17,2962.8549,2964.3734172616173,2970.8081,,
134,2024-07-18,2977.1334,2970.557373046875,2951.1434,,
135,2024-07-19,2982.3086,2981.078931037847,2963.5144,,
136,2024-07-22,2964.2155,2971.107939552305,2978.1932,1.0,
137,2024-07-23,2915.3685,2932.0012095925135,2960.5004,,1.0
138,2024-07-24,2901.9518,2921.5292822316123,2909.1521,,
139,2024-07-25,2886.7416,2876.6903845354286,2891.8918,,
140,2024-07-26,2890.8973,2891.637400254397,2885.9953,,
141,2024-07-29,2891.8453,2894.070182129464,2889.4726,1.0,1.0
142,2024-07-30,2879.2996,2873.256582878846,2885.2152,,1.0
143,2024-07-31,2938.7493,2932.678514637315,2877.5409,,
144,2024-08-01,2932.3871,2951.869416996901,2940.12,,
145,2024-08-02,2905.3375,2901.9684707403358,2913.0198,,
146,2024-08-05,2860.6978,2888.9399123038907,2889.3634,,
147,2024-08-06,2867.2837,2883.5168228360208,2878.6508,,
148,2024-08-07,2869.8338,2872.2985756138078,2864.0101,,
149,2024-08-08,2869.9014,2866.404390809512,2864.758,,
150,2024-08-09,2862.1941,2873.0811902438254,2879.8726,1.0,
151,2024-08-12,2858.2046,2853.0652094119455,2858.8946,,1.0
152,2024-08-13,2867.946,2859.8231748302255,2860.4099,,
153,2024-08-14,2850.6539,2849.6162014598945,2866.2434,,
154,2024-08-15,2877.3579,2867.4319711093294,2844.2005,,1.0
155,2024-08-16,2879.4298,2880.5929057772173,2877.9403,,
156,2024-08-19,2893.6738,2890.5302961097004,2877.9542,,1.0
157,2024-08-20,2866.661,2853.1417218614583,2895.5506,,
158,2024-08-21,2856.5839,2848.6102550126066,2858.9388,,
159,2024-08-22,2848.7718,2850.7212528254336,2856.2001,,
160,2024-08-23,2854.3675,2853.038689069673,2844.7703,1.0,
161,2024-08-26,2855.5203,2853.4741474024477,2855.4741,,
162,2024-08-27,2848.7312,2846.057622995283,2850.8773,,
163,2024-08-28,2837.4293,2834.416911435872,2844.3269,,
164,2024-08-29,2823.106,2819.7227745056152,2829.4506,,
165,2024-08-30,2842.2142,2841.7839825683936,2819.6498,,
166,2024-09-02,2811.035,2804.805472803491,2832.3499,1.0,1.0
167,2024-09-03,2802.9787,2809.9451680054353,2809.1733,,1.0
168,2024-09-04,2784.2783,2791.433076287568,2786.5046,,
169,2024-09-05,2788.3141,2796.7860279435968,2785.2635,,
170,2024-09-06,2765.8066,2740.5705249384773,2791.7645,1.0,1.0
171,2024-09-09,2736.4876,2726.3695556497887,2754.7237,,
172,2024-09-10,2744.1921,2744.0558767231596,2737.881,,
173,2024-09-11,2721.7952,2734.4493861063524,2732.7314,,
174,2024-09-12,2717.1231,2732.9855163643206,2722.1382,,
175,2024-09-13,2704.0896,2711.621413605801,2718.9864,,1.0
176,2024-09-18,2717.2813,2704.9209822448247,2705.3451,,
177,2024-09-19,2736.0222,2736.551976297591,2723.2053,1.0,
