,Date,收盘价(元),Predict_price,开盘价(元),Buy,Sell
180,2020-09-25,3219.4179,3219.2359771728516,3234.3739,,
181,2020-09-28,3217.5346,3222.68703428225,3224.9769,,1.0
182,2020-09-29,3224.3593,3229.49988672082,3231.8551,,1.0
183,2020-09-30,3218.0521,3215.265816370258,3232.7104,1.0,1.0
184,2020-10-09,3272.0762,3286.191192626953,3262.6105,1.0,
185,2020-10-12,3358.4652,3336.095001490137,3287.3281,,
186,2020-10-13,3359.7499,3340.0971291724977,3353.1213,,
187,2020-10-14,3340.7782,3334.8958488301473,3353.6247,,
188,2020-10-15,3332.1832,3340.315911369104,3342.9222,,1.0
189,2020-10-16,3336.3582,3337.9324616417884,3334.4568,,
190,2020-10-19,3312.6671,3335.6170806884766,3351.0961,1.0,
191,2020-10-20,3328.1029,3314.212127866745,3307.1498,,
192,2020-10-21,3325.0247,3318.6208024639577,3332.147,,
193,2020-10-22,3312.5005,3300.608564920557,3315.8206,1.0,
194,2020-10-23,3277.9972,3294.7663742128775,3308.1581,,
195,2020-10-26,3251.1188,3239.3767881260214,3258.7028,,
196,2020-10-27,3254.3157,3255.5701904296875,3240.7395,,
197,2020-10-28,3269.238,3277.802265775391,3256.2225,,
198,2020-10-29,3272.7274,3277.0798906104847,3235.7647,1.0,
199,2020-10-30,3224.5325,3248.873452053477,3278.6312,1.0,
200,2020-11-02,3225.1196,3234.70699970172,3228.715,,
201,2020-11-03,3271.0744,3288.750435762147,3239.8063,,
202,2020-11-04,3277.4402,3278.0054716260597,3273.4326,,
203,2020-11-05,3320.1333,3328.7040530354775,3305.5798,,
204,2020-11-06,3312.159,3307.127341461763,3326.4645,,1.0
205,2020-11-09,3373.7337,3381.495404227457,3329.4285,,1.0
206,2020-11-10,3360.1485,3356.928526350427,3387.6219,,1.0
207,2020-11-11,3342.2025,3351.0047187805176,3354.0247,,
208,2020-11-12,3338.6788,3337.609952585569,3344.4562,,
209,2020-11-13,3310.1046,3297.475759827325,3327.2293,,
210,2020-11-16,3346.9692,3344.241193245976,3325.6209,,1.0
211,2020-11-17,3339.895,3331.421385883722,3347.1513,,
212,2020-11-18,3347.3034,3354.8375857768087,3337.3315,,
213,2020-11-19,3363.0876,3351.8392484780707,3339.0864,1.0,
214,2020-11-20,3377.7267,3370.8716172003024,3359.5966,1.0,
215,2020-11-23,3414.4899,3385.121792265358,3384.1039,,
216,2020-11-24,3402.8225,3397.392635536805,3407.4087,,
217,2020-11-25,3362.3274,3364.5521659073993,3417.515,,
218,2020-11-26,3369.7334,3363.6317275107153,3360.0609,,
219,2020-11-27,3408.3071,3395.2103118896484,3373.8434,,1.0
220,2020-11-30,3391.7551,3393.2360867883253,3418.1583,,
221,2020-12-01,3451.9384,3412.016973616651,3388.9867,,
222,2020-12-02,3449.3805,3436.4820861816406,3453.5181,,
223,2020-12-03,3442.1359,3435.640594482422,3448.5403,,
224,2020-12-04,3444.5814,3431.841598014452,3436.7291,,1.0
225,2020-12-07,3416.6037,3415.30399262892,3446.6478,,
226,2020-12-08,3410.1771,3436.062196401172,3417.6936,,
227,2020-12-09,3371.964,3373.3260111690106,3416.0782,,
228,2020-12-10,3373.2758,3379.8911712966847,3365.731,1.0,
229,2020-12-11,3347.191,3340.193303046761,3381.008,,
230,2020-12-14,3369.1201,3371.5946758679847,3349.534,,1.0
231,2020-12-15,3367.2326,3366.355378554314,3366.5813,,
232,2020-12-16,3366.9832,3375.7721709317298,3371.2632,,
233,2020-12-17,3404.8732,3396.4683746468486,3367.277,,
234,2020-12-18,3394.896,3396.5670777651885,3400.4855,,
235,2020-12-21,3420.5693,3415.6736316622764,3394.3945,,1.0
236,2020-12-22,3356.7822,3344.0370102831985,3410.9678,,
237,2020-12-23,3382.3195,3399.63650420313,3362.4721,1.0,
238,2020-12-24,3363.1133,3369.304786821806,3382.193,,
239,2020-12-25,3396.5626,3388.227507410766,3351.7901,,
240,2020-12-28,3397.2854,3405.5785751342773,3396.359,,
241,2020-12-29,3379.0362,3386.2642180406347,3399.2939,1.0,
242,2020-12-30,3414.4527,3411.6788451962075,3375.0086,,
243,2020-12-31,3473.0693,3470.4599983237113,3419.7267,,
