,Date,收盘价(元),Predict_price,开盘价(元),Buy,Sell
0,2023-01-04,3123.5164,3112.697251592703,3117.5711,,
1,2023-01-05,3155.2162,3149.446075793686,3132.7614,,
2,2023-01-06,3157.6365,3161.990145828958,3155.0747,,
3,2023-01-09,3176.0845,3174.4249212468903,3169.3737,1.0,1.0
4,2023-01-10,3169.5072,3163.42903042763,3178.022,,
5,2023-01-11,3161.8376,3168.1122820102883,3172.3759,1.0,
6,2023-01-12,3163.4509,3156.7126388549805,3167.273,1.0,
7,2023-01-13,3195.3059,3188.9660230191325,3170.3548,,1.0
8,2023-01-16,3227.5916,3241.8645458393344,3198.5189,,1.0
9,2023-01-17,3224.2448,3228.0309667087968,3229.4354,,
10,2023-01-18,3224.406,3240.215473236998,3227.5947,1.0,
11,2023-01-19,3240.2794,3229.4030010120046,3221.5179,,
12,2023-01-20,3264.8138,3271.393798828125,3247.2031,1.0,
13,2023-01-20,3264.8138,3271.393798828125,3247.2031,1.0,
14,2023-01-30,3269.318,3360.1195704480924,3308.8694,1.0,
15,2023-01-31,3255.6692,3275.152217170975,3266.1442,,
16,2023-02-01,3284.9213,3261.8002843703503,3262.1961,,
17,2023-02-02,3285.6705,3277.2126658731772,3291.7828,,
18,2023-02-03,3263.4059,3250.744498536258,3275.6578,,
19,2023-02-06,3238.6978,3263.716856585035,3244.7007,,
20,2023-02-07,3248.094,3261.0195296326524,3245.2297,,1.0
21,2023-02-08,3232.1063,3251.387451171875,3251.5006,,
22,2023-02-09,3270.3826,3272.6146545410156,3227.7278,1.0,
23,2023-02-10,3260.6734,3261.1965206356704,3266.4367,1.0,
24,2023-02-13,3284.1599,3287.338359598211,3256.9881,1.0,1.0
25,2023-02-14,3293.2825,3286.7746879941783,3288.9742,1.0,
26,2023-02-15,3280.4919,3283.1199762878427,3294.015,,
27,2023-02-16,3249.0295,3266.8373854417364,3281.7352,,1.0
28,2023-02-17,3224.0243,3240.0194844858806,3244.7325,,
29,2023-02-20,3290.3383,3286.5065002441406,3230.4728,,
30,2023-02-21,3306.5236,3293.4333928601664,3291.6312,,
31,2023-02-22,3291.1477,3299.5177250773672,3292.0489,,
32,2023-02-23,3287.477,3283.44716119794,3293.5219,,
33,2023-02-24,3267.1597,3251.0380359490428,3287.2553,,
34,2023-02-27,3258.0344,3267.8405406573047,3256.9998,1.0,
35,2023-02-28,3279.6053,3264.840235134947,3265.742,,
36,2023-03-01,3312.3478,3308.662706363944,3279.1364,,
37,2023-03-02,3310.6536,3316.613337145056,3308.0113,,
38,2023-03-03,3328.3927,3321.8870904369937,3314.7727,,
39,2023-03-06,3322.0259,3306.4500208291056,3332.0235,,
40,2023-03-07,3285.0988,3288.8927899352043,3320.211,,1.0
41,2023-03-08,3283.2479,3278.492589224022,3271.8798,,
42,2023-03-09,3276.0937,3279.246114199642,3285.9427,,
43,2023-03-10,3230.0766,3233.8821029663086,3255.5121,,
44,2023-03-13,3268.6955,3271.177379551963,3228.1239,,
45,2023-03-14,3245.3123,3237.752339154722,3261.9219,1.0,1.0
46,2023-03-15,3263.3148,3283.3254683386226,3261.0284,,
47,2023-03-16,3226.8912,3227.058395385742,3244.4699,,
48,2023-03-17,3250.546,3270.085603222271,3245.2604,,
49,2023-03-20,3234.9103,3234.6851501464844,3253.9302,1.0,1.0
50,2023-03-21,3255.6505,3252.772327243172,3240.8388,,1.0
51,2023-03-22,3265.7475,3266.790560885178,3263.4129,,
52,2023-03-23,3286.6491,3266.1192016601562,3258.7791,,
53,2023-03-24,3265.6537,3261.947301738989,3282.739,,
54,2023-03-27,3251.3971,3241.2145730914626,3261.8235,,
55,2023-03-28,3245.376,3249.9850915569086,3256.6023,,
56,2023-03-29,3240.0568,3242.604129534757,3253.6212,,
57,2023-03-30,3261.2485,3252.3918688708713,3243.0683,,
58,2023-03-31,3272.8602,3272.2917174043546,3263.4061,,
59,2023-04-03,3296.396,3297.5938672649922,3277.34,1.0,
60,2023-04-04,3312.5578,3308.79394865517,3297.183,,
61,2023-04-06,3312.628,3304.3098172615046,3302.751,,
62,2023-04-07,3327.6457,3334.9144048628777,3312.4813,1.0,
63,2023-04-10,3315.3578,3311.3894804235847,3331.5051,,
64,2023-04-11,3313.5705,3306.3073129389786,3317.0771,,
65,2023-04-12,3327.1816,3343.068751371874,3316.8623,,
66,2023-04-13,3318.3638,3317.5317300164193,3321.2733,1.0,
67,2023-04-14,3338.1525,3344.3906018682296,3326.3704,,
68,2023-04-17,3385.6095,3389.4245355727685,3337.0605,,
69,2023-04-18,3393.3312,3341.6574141539427,3379.2267,,1.0
