Date,Predict_price,actual_p,actual_p-1,type,difference
09/07/2020,3307.358627319336,3292.5907,3336.4076,buy,14.76792731933574
09/08/2020,3316.2859497070312,3316.417,3349.9184,buy,-0.13105029296866633
09/30/2020,3215.265816370258,3218.0521,3231.8551,buy,-2.7862836297417743
10/09/2020,3286.191192626953,3272.0762,3232.7104,buy,14.114992626953153
10/19/2020,3335.617080688477,3312.6671,3334.4568,buy,22.9499806884769
10/22/2020,3300.608564920557,3312.5005,3332.147,buy,-11.891935079443101
10/29/2020,3277.0798906104847,3272.7274,3256.2225,buy,4.352490610484438
10/30/2020,3248.873452053477,3224.5325,3235.7647,buy,24.340952053477395
11/19/2020,3351.8392484780707,3363.0876,3337.3315,buy,-11.24835152192918
11/20/2020,3370.8716172003024,3377.7267,3339.0864,buy,-6.855082799697811
12/10/2020,3379.8911712966847,3373.2758,3416.0782,buy,6.615371296684771
12/23/2020,3399.63650420313,3382.3195,3410.9678,buy,17.317004203129727
12/29/2020,3386.2642180406347,3379.0362,3396.359,buy,7.228018040634652
02/10/2020,2877.6909536024077,2890.4878,2858.9324,sell,-12.796846397592162
02/12/2020,2925.3059393683657,2926.8991,2894.5414,sell,-1.5931606316344187
02/17/2020,2985.317902137137,2983.6224,2899.8659,sell,1.6955021371368275
02/28/2020,2873.7106240453204,2880.3038,2992.4919,sell,-6.593175954679737
03/11/2020,2989.040146629302,2968.5174,2918.9347,sell,20.522746629301764
03/24/2020,2720.6412312092666,2722.4381,2677.591,sell,-1.7968687907332423
03/30/2020,2726.917870048662,2747.2138,2792.9843,sell,-20.295929951338167
04/07/2020,2828.1087153634007,2820.7634,2773.5764,sell,7.345315363400914
04/17/2020,2853.0277392192775,2838.4945,2798.4295,sell,14.533239219277675
04/23/2020,2848.6942236616146,2838.4994,2814.0661,sell,10.194823661614464
04/28/2020,2779.113782840621,2810.0243,2812.2422,sell,-30.910517159379197
04/30/2020,2872.373073638995,2860.0822,2801.383,sell,12.29087363899498
04/30/2020,2872.373073638995,2860.0822,2801.383,sell,12.29087363899498
05/06/2020,2878.251708984375,2878.1402,2832.3843,sell,0.11150898437517753
05/28/2020,2847.0226081188544,2846.2217,2847.3198,sell,0.800908118854295
06/08/2020,2931.971863780972,2937.7712,2923.1891,sell,-5.799336219028191
06/15/2020,2918.5352684756144,2890.0306,2876.8029,sell,28.50466847561438
06/24/2020,2982.869292521162,2979.5505,2960.8875,sell,3.3187925211623224
07/03/2020,3139.7735506220324,3152.8126,3023.7189,sell,-13.039049377967785
07/13/2020,3449.4501740699848,3443.2863,3418.9347,sell,6.1638740699845584
07/17/2020,3207.950533407097,3214.1287,3356.359,sell,-6.178166592903381
07/21/2020,3292.210680642611,3320.8947,3243.9105,sell,-28.684019357388934
07/24/2020,3200.4726977827954,3196.7684,3306.1489,sell,3.704297782795493
09/07/2020,3307.358627319336,3292.5907,3336.4076,sell,14.76792731933574
09/07/2020,3307.358627319336,3292.5907,3336.4076,sell,14.76792731933574
09/17/2020,3265.7742961121007,3270.435,3293.1678,sell,-4.660703887899217
09/28/2020,3222.68703428225,3217.5346,3234.3739,sell,5.152434282249942
09/29/2020,3229.49988672082,3224.3593,3224.9769,sell,5.140586720820011
09/30/2020,3215.265816370258,3218.0521,3231.8551,sell,-2.7862836297417743
10/15/2020,3340.315911369104,3332.1832,3353.6247,sell,8.132711369104072
11/06/2020,3307.127341461763,3312.159,3305.5798,sell,-5.031658538237025
11/09/2020,3381.495404227457,3373.7337,3326.4645,sell,7.761704227456903
11/10/2020,3356.928526350427,3360.1485,3329.4285,sell,-3.219973649572694
11/16/2020,3344.241193245976,3346.9692,3327.2293,sell,-2.728006754024136
11/27/2020,3395.2103118896484,3408.3071,3360.0609,sell,-13.096788110351554
12/04/2020,3431.841598014452,3444.5814,3448.5403,sell,-12.739801985548183
12/14/2020,3371.5946758679847,3369.1201,3381.008,sell,2.4745758679846404
12/21/2020,3415.6736316622764,3420.5693,3400.4855,sell,-4.895668337723691
